County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
21001,18887,17444,307,3,73,24,468,40.3,49690,490,3975,1089,1139,808,219,1338,2152,6803,5202,1601,2017,22,5433,587,761,5571,5549,4002,1114,371,225,1078,567,947,752,1032,894,18294,0,48,117,428,40,154,12713,17950,6803,0,0,0,0,0,0,1870,1,46.47,6,2,South Central Telcom LLC -- OpenFiber Kentucky -- T-Mobile US -- Verizon -- DuoBroadband -- Windstream Buffalo Valley Inc.,0.64670002,0,0,1,1
21003,20773,19906,167,10,10,0,503,40.5,57159,548,4765,972,1577,876,120,1634,1747,7816,6014,1802,2575,4,6106,845,861,6233,6229,4923,1346,592,409,738,452,1310,797,872,691,20373,0,38,133,229,130,434,14374,19503,7816,5298,5126,5892,5140,6675,7061,1525,1,59.84,5,2,South Central Telcom LLC -- TRI-COGO FIBER -- T-Mobile US -- Verizon -- Windstream Buffalo Valley Inc.,0.98839998,0,0,1,1
21005,23839,22366,728,0,28,14,514,41.9,69885,270,4746,1018,2717,1146,147,990,2170,9180,7236,1944,2969,0,7872,673,635,8015,8015,5443,956,244,206,542,397,1234,888,1307,1019,23440,10,110,113,166,25,14,16431,22450,9180,6328,7492,6726,7106,8693,7884,1755,1,116.96,5,3,All Points Broadband -- Charter Communications Inc -- Bluegrass Fiber -- T-Mobile US -- AT&T Inc,0.74150002,0,0,1,1
21007,7742,7162,301,13,40,0,125,44.7,57111,59,1803,453,653,272,11,675,410,2959,2379,580,874,0,2458,247,254,2521,2521,1801,348,179,91,288,235,483,395,373,331,7576,50,31,51,34,19,75,5559,7405,2959,0,0,0,0,0,0,592,1,31.64,6,5,Xfinity -- E-Tel LLC -- Ballard Rural Telephone Cooperative Corporation -- T-Mobile US -- Zito Media -- Verizon,1.0,0,0,1,1
21009,44511,39938,1555,186,366,0,1608,40.2,48141,907,10188,2770,3283,1479,429,3853,5334,17592,11654,5938,5877,14,14674,1159,1745,14826,14812,12432,2293,1084,687,2409,1428,2829,2202,2831,2508,43092,12,289,549,569,538,150,30860,41858,17592,12462,14207,12654,14205,14837,16231,3223,1,90.81,7,3,South Central Telcom LLC -- Xfinity -- MCC_Georgia_LLC -- Glasgow EPB -- T-Mobile US -- Verizon -- Windstream Buffalo Valley Inc.,0.86089998,0,0,1,1
21011,12739,12170,216,9,17,0,228,39.5,51471,514,2761,978,682,456,61,1234,1682,4844,3501,1343,1636,6,3899,338,601,3945,3939,2950,812,251,150,725,500,717,546,709,521,12674,0,31,20,14,7,202,8467,11898,4844,0,0,0,0,0,0,1623,1,45.48,7,4,Mountain Rural Telephone Coop.Corp.Inc. -- Charter Communications Inc -- KyWiFi -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband -- Windstream Buffalo Valley Inc.,0.73540002,0,0,1,1
21013,24248,22897,469,49,28,0,329,41.5,33658,875,5535,1306,1219,518,175,2061,4092,9456,5966,3490,2718,24,6826,1129,1477,7013,6989,5569,2209,1091,679,1907,1056,1847,1288,1288,1119,24188,0,10,42,8,13,4,16982,22799,9456,5431,6576,7316,5976,7956,6981,5572,1,68.72,5,5,Charter Communications Inc -- T-Mobile US -- Zito Media -- Verizon -- AT&T Inc,0.88300002,0,0,1,1
21015,136150,119240,4889,261,3156,275,6174,38.0,91697,809,22193,4003,19562,8703,1807,3900,3825,49587,37766,11821,17557,62,45311,2210,2004,45675,45613,41381,2826,759,483,1806,1284,4206,2967,4936,4287,126498,455,634,3650,4913,1940,2724,89976,127486,49587,42402,41843,43198,43634,45323,49487,7488,0,546.51,7,4,Xfinity -- altafiber Extended Territories -- Charter Communications Inc -- BROADLINC -- T-Mobile US -- Verizon -- Mobilcomm  Inc dba Heavenwire.net,0.97640002,0,0,1,1
21017,20228,17459,1001,80,24,0,1451,41.8,54580,238,3851,939,1784,1093,265,1193,1822,8067,5219,2848,2285,7,6554,726,780,6635,6628,4376,1213,654,336,779,461,1165,872,1112,915,19294,0,79,203,652,451,64,13912,19046,8067,5800,6255,6156,6906,7098,6609,2145,1,70.0,9,4,All Points Broadband -- Charter Communications Inc -- KyWiFi -- T-Mobile US -- BridgeMAXX Suncoast Broadband -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc. -- QX.Net,0.78259999,0,0,1,1
21019,48242,44883,985,15,159,16,947,42.1,58327,421,8947,2017,3883,2442,543,3869,4202,18533,12777,5756,5631,24,15780,1244,1485,15952,15928,13211,1754,996,728,2618,1615,2428,1908,1969,1719,47294,42,451,265,190,215,94,34293,45548,18533,15210,14454,14873,14988,15840,16966,5914,0,303.05,8,4,OpenFiber Kentucky -- Charter Communications Inc -- ArmstrongUtilitiesInc -- Optimum -- T-Mobile US -- Verizon -- Windstream Buffalo Valley Inc. -- Netrix,0.95169997,0,0,1,1
21021,30613,26221,2496,7,235,3,1036,40.0,56568,171,5695,1564,3121,1856,366,2251,1903,11649,8020,3629,3746,83,9637,969,960,9845,9762,7032,1597,767,430,1358,794,1510,1180,1607,1283,29855,22,115,297,324,203,119,20631,29152,11649,8065,8412,8827,8834,9703,10127,2990,1,168.94,4,4,Charter Communications Inc -- AT&T Inc -- T-Mobile US -- Verizon,0.76810002,0,0,1,1
21023,8420,8090,115,134,14,0,67,41.7,59911,163,2161,369,647,330,41,613,797,3138,2526,612,932,62,2501,324,251,2618,2556,1678,454,186,89,282,172,487,421,325,259,8327,0,36,32,25,0,0,5810,7926,3138,0,0,0,0,0,0,562,1,41.41,6,3,Performance Broadband by Limestone Cable -- altafiber Extended Territories -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband -- Windstream Buffalo Valley Inc.,0.69419998,0,0,1,1
21025,13580,13058,140,23,102,0,157,42.7,38209,391,3253,668,803,672,155,1552,2249,5529,4031,1498,1828,5,4038,504,982,4140,4135,3079,1252,494,290,1053,578,1049,692,655,566,13408,0,56,58,58,8,50,9773,12804,5529,0,0,0,0,0,0,1917,1,27.72,6,4,T V Service Inc -- Crystal Broadband Networks -- Charter Communications Inc -- TDS Telecom -- Peoples Rural Telephone Cooperative -- AT&T Inc,0.81669998,0,0,1,1
21027,20528,19435,346,0,0,4,400,42.3,51756,311,4632,1330,1161,650,168,2203,2531,7542,6215,1327,2049,36,5699,716,1091,5833,5797,4243,1555,420,280,1084,486,1046,747,1077,758,20294,0,110,60,64,63,345,14165,19372,7542,0,0,0,0,0,0,1484,1,35.7,6,4,MCC_Georgia_LLC -- T-Mobile US -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc. -- Brandenburg Telecom LLC,0.73360002,0,0,1,1
21029,82482,76665,1006,31,542,0,2139,41.1,73900,541,19263,4569,6606,3083,344,3246,5421,31068,25665,5403,10394,82,27330,1722,1934,27661,27579,23072,2801,1045,785,2050,1346,3376,2645,3492,2800,79972,83,401,732,1294,763,489,58451,78323,31068,23371,23427,25236,26162,27575,29251,6365,0,275.13,7,4,Charter Communications Inc -- BROADLINC -- BluegrassNet -- T-Mobile US -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc.,0.94639999,0,0,1,1
21031,12365,11869,64,9,83,0,467,41.4,47589,342,3030,943,468,408,84,893,1474,4501,3248,1253,1453,12,3303,540,646,3384,3372,1742,1071,352,249,601,300,750,497,642,436,12013,0,18,32,302,230,418,8642,11643,4501,0,0,0,0,0,0,1102,1,29.13,7,4,Charter Communications Inc -- MCC_Georgia_LLC -- LTC Connect -- T-Mobile US -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc.,0.52899998,0,0,1,1
21033,12635,11418,757,0,0,0,277,42.4,52488,190,2958,820,794,521,79,1025,999,5128,3749,1379,1491,7,4095,600,426,4206,4199,2125,849,397,289,714,454,635,431,618,495,12306,0,64,71,194,0,13,8871,11933,5128,0,0,0,0,0,0,889,1,36.66,9,4,Charter Communications Inc -- Princeton Electric -- E-Tel LLC -- Benton Ridge Telephone Company -- energynet -- MCC_Georgia_LLC -- T-Mobile US -- Verizon -- AT&T Inc,0.70230001,0,0,1,1
