County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
26001,10238,9691,44,40,32,2,189,59.3,50295,58,2700,561,1041,540,70,669,935,4832,4333,499,779,37,3791,506,498,3866,3829,2150,856,281,168,541,330,824,570,753,593,9995,10,76,108,49,32,22,8440,9893,4832,0,0,0,0,0,0,926,1,15.03,10,6,Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Allband Communications Cooperative -- Peninsula Fiber Network -- T-Mobile US -- ACD.net -- Verizon -- Everstream -- FRONTIER -- Brightspeed,0.65140003,0,0,1,1
26003,8866,7324,691,283,70,0,175,47.2,55528,59,2105,695,965,323,34,332,469,3274,2683,591,672,23,2710,254,287,2742,2719,2278,390,151,84,316,191,545,377,406,373,8697,3,22,85,59,3,9,6562,8550,3274,0,0,0,0,0,0,397,1,9.74,5,2,Charter Communications Inc -- TDS Telecom -- Jamadots Internet -- Peninsula Fiber Network -- Board of Trustees Northern Michigan University,0.72369999,0,0,1,1
26005,120189,108393,1552,374,916,21,9301,40.4,75543,661,26169,3930,13239,5265,797,5553,5754,44621,37991,6630,14724,99,39221,2369,2932,39608,39509,22221,4393,1325,805,2300,1557,5479,4074,4812,4122,115654,248,622,1316,2349,1662,680,82354,113173,44621,32638,36578,36830,36938,40365,42666,7272,0,144.7,19,9,Michwave Technologies Inc. -- T-Mobile US -- ACD.net -- Verizon -- 123.NET Inc -- ACENTEK -- Surf Internet -- Rural Gig LLC -- US Signal Company -- Charter Communications Inc -- Bloomingdale Communications Inc. -- BCTC -- FRONTIER -- AT&T Inc -- Xfinity -- Mercury Broadband -- Peninsula Fiber Network -- Everstream -- Truestream,0.74559999,0,0,1,1
26007,28911,27419,223,43,134,0,442,47.6,49133,258,6604,1200,2221,1051,288,1891,2794,12721,10056,2665,2815,34,10359,934,1394,10499,10465,7787,1746,740,480,1644,1095,1891,1336,2218,1866,28358,0,116,243,194,38,235,21535,27578,12721,8872,9688,10608,9911,11273,11170,3837,1,50.56,10,5,Charter Communications Inc -- Sunrise_Communications -- Allband Communications Cooperative -- Ridge Tower Network LLC -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Verizon -- Everstream -- FRONTIER,0.75809997,0,0,1,1
26009,23662,22331,148,112,87,0,583,51.5,68850,115,4682,578,3587,1751,359,869,1330,10741,9348,1393,2344,24,9175,986,556,9272,9248,6522,1230,287,174,781,535,1388,1116,1435,1203,23150,13,106,185,208,52,6,18006,22733,10741,8002,6720,8768,8879,9908,10666,1623,1,49.25,13,6,Pigeon Telephone Company -- Verizon -- Charter Communications Inc -- 186networks -- MCC_Georgia_LLC -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Cherry Capital Connection LLC -- Everstream -- FRONTIER -- AT&T Inc -- Truestream,0.85530001,0,0,1,1
26011,15031,14214,84,97,24,0,338,50.0,53487,62,3685,527,1088,475,50,671,1348,6355,5406,949,1410,51,5207,332,765,5326,5275,3565,915,262,177,624,348,999,760,1089,871,14856,24,23,73,55,63,22,11313,14361,6355,0,0,0,0,0,0,1476,1,41.33,12,6,Pigeon Telephone Company -- 123.NET Inc -- Charter Communications Inc -- Vogtmann Engineering Inc -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Verizon -- Everstream -- FRONTIER -- Telnet Worldwide Inc. -- Brightspeed,0.64749998,0,0,1,1
26013,8245,6024,639,930,45,11,151,46.5,51911,55,1904,545,645,214,86,369,508,3241,2491,750,616,21,2544,269,407,2623,2598,2087,528,205,106,356,201,530,342,476,422,8176,0,30,21,18,7,14,6254,7900,3241,0,0,0,0,0,0,683,1,9.18,7,5,Charter Communications Inc -- Baraga Telephone Company -- Jamadots Internet -- T-Mobile US -- Board of Trustees Northern Michigan University -- Verizon -- AT&T Inc,0.65750003,0,0,1,1
26015,62581,59193,395,192,362,23,2202,42.2,75182,443,13693,2450,7242,2430,406,2339,2824,24286,20942,3344,6684,61,20054,1965,2206,20394,20330,12884,3248,984,402,1352,926,2532,1666,3010,2548,61093,113,217,705,453,393,161,44172,59251,24286,18080,20607,20296,21139,20403,21822,2867,1,112.12,15,7,Xfinity -- BCTC -- Michwave Technologies Inc. -- Charter Communications Inc -- Surf Internet -- Vogtmann Engineering Inc -- WOW Internet Cable & Phone -- Mercury Broadband -- TDS Telecom -- T-Mobile US -- Everstream -- Verizon -- AT&T Inc -- HomeWorks Connect -- Truestream,0.88980001,0,0,1,1
26017,103752,95552,1404,202,529,55,5963,43.6,57887,677,22780,2532,10450,3416,763,6780,8935,44999,34029,10970,11658,78,39053,2196,3672,39516,39438,30865,4625,2544,1763,4133,3060,6636,5338,6308,5282,102422,0,327,728,275,177,325,75152,98751,44999,35614,35448,37698,39209,40001,38816,13884,0,235.19,12,6,123.NET Inc -- Charter Communications Inc -- IPtelX -- M3 Wireless Inc. -- TDS Telecom -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Verizon -- Everstream -- AT&T Inc -- Brightspeed,0.8822,0,0,1,1
26019,18058,16775,138,207,137,21,446,50.4,71327,52,3507,571,2713,1381,245,569,1293,7173,6317,856,1532,23,6439,294,417,6504,6481,4639,586,208,174,495,402,887,660,929,793,17702,7,50,179,120,48,34,13789,17275,7173,0,0,0,0,0,0,1254,1,56.07,10,3,Charter Communications Inc -- ACENTEK -- 186networks -- Peninsula Fiber Network -- T-Mobile US -- ACD.net -- Everstream -- AT&T Inc -- Eclipse Communications -- Brightspeed,0.7428,0,0,1,1
