County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
56023,19794,18723,11,68,57,0,998,40.7,83033,38,3319,691,2048,712,147,599,788,7629,6056,1573,2467,29,6803,625,172,6863,6834,5240,435,313,202,228,192,650,437,732,664,19064,17,132,180,401,241,64,13207,18572,7629,0,0,0,0,0,0,79,1,7.09,8,6,Silver Star Communications -- Verizon -- Union Telephone Company -- T-Mobile US -- LR Communications -- Visionary Broadband -- Rise Broadband -- All West/Wyoming Inc.,0.80650002,0,0,1,1
56025,79506,72388,313,813,421,126,7263,37.7,69104,136,11876,3110,8817,4278,825,3268,3852,32895,23937,8958,9730,32,29052,2169,1642,29464,29432,24927,2618,1298,1034,1832,1331,4237,3407,3569,3203,77186,81,519,934,786,679,174,53977,74614,32895,26480,27120,26909,28021,29392,30823,4400,0,27.54,11,6,Vistabeam -- Dubois Telephone Exchange Inc. -- Charter Communications Inc -- Bluepeak -- NetFortris -- Mountain West Technologies Corporation -- Union Telephone Company -- T-Mobile US -- Verizon -- Visionary Broadband -- CenturyLink,0.9576,0,0,1,1
56027,2460,2311,4,65,0,29,123,43.6,54375,44,558,157,334,34,1,92,317,1072,755,317,289,0,796,177,99,796,796,531,231,63,22,118,32,189,113,125,105,2447,2,11,0,0,30,33,1882,2375,1072,0,0,0,0,0,0,33,1,1.5,7,4,Vistabeam -- Golden West Telecommunications -- T-Mobile US -- Verizon -- Visionary Broadband -- WinDBreak Cable -- CenturyLink,0.64649999,0,0,1,1
56029,29878,26908,181,158,81,0,1797,45.0,66754,186,4545,949,4669,1457,428,1142,1654,13050,9599,3451,3106,0,11599,907,544,11641,11641,8148,1164,428,361,954,713,1843,1529,1427,1255,29039,0,220,339,280,238,64,21506,28425,13050,10122,9582,10731,11142,12242,0,964,1,7.12,6,4,Nemont -- Charter Communications Inc -- T-Mobile US -- Verizon -- TCT Cable Internet (Hardin) -- CenturyLink,0.87220001,0,0,1,1
56031,8618,7564,47,6,0,42,727,49.1,64753,39,1889,302,788,476,94,289,719,3861,2860,1001,913,0,2838,558,465,2867,2867,1899,909,320,218,292,80,321,144,534,444,8549,0,0,23,46,93,14,6572,8237,3861,0,0,0,0,0,0,93,1,4.14,9,6,Vistabeam -- Dubois Telephone Exchange Inc. -- Mountain West Technologies Corporation -- T-Mobile US -- Verizon -- Visionary Broadband -- WinDBreak Cable -- Vyve Broadband -- CenturyLink,0.81639999,0,0,1,1
56033,31176,29042,88,403,328,0,1472,42.8,68898,115,5647,1207,4174,1987,510,1454,1179,13066,9011,4055,2874,7,11050,754,1255,11190,11183,9061,1543,811,459,913,471,1428,1248,1748,1486,30100,85,326,340,325,163,33,22046,29727,13066,10822,11528,11025,12049,11971,12323,1269,1,12.39,10,4,Dubois Telephone Exchange Inc. -- UPN -- Charter Communications Inc -- Bluepeak -- T-Mobile US -- Verizon -- Visionary Broadband -- Collins Communications LLC -- Tongue River Communications -- CenturyLink,0.87489998,0,0,1,1
56035,8801,8254,2,0,0,0,617,41.7,85960,3,1462,272,1193,362,0,462,244,3477,2882,595,1029,11,3067,340,59,3081,3070,1958,193,78,78,232,151,410,354,406,351,8524,0,16,29,232,138,0,6184,8351,3477,0,0,0,0,0,0,37,1,2.38,7,4,LR Communications -- Wyoming.com -- Union Telephone Company -- T-Mobile US -- Verizon -- Visionary Broadband -- CenturyLink,0.68409997,0,0,1,1
56037,42079,35680,528,415,361,48,6820,37.1,79375,136,6749,2261,3413,1432,468,2119,2714,16335,11982,4353,5596,94,14300,1150,791,14607,14505,11470,1245,852,562,885,623,1772,1458,1491,1355,39033,15,594,824,1613,1207,284,27594,39596,16335,12541,11849,13743,13030,16003,15414,540,0,12.0,9,4,Verizon -- Wyoming.com -- Fusion -- Union Telephone Company -- T-Mobile US -- LR Communications -- Visionary Broadband -- All West/Wyoming Inc. -- CenturyLink,0.89160001,0,0,1,1
56039,23346,19424,147,29,302,16,3548,39.9,108279,85,2665,311,6945,2859,546,613,993,9645,6003,3642,2850,42,8604,916,83,8646,8604,7251,469,181,181,439,213,643,490,498,384,20161,72,201,870,2042,1545,47,17873,22384,9645,8959,0,9467,0,0,0,184,1,9.49,6,5,Silver Star Communications -- Charter Communications Inc -- T-Mobile US -- Verizon -- Rise Broadband -- CenturyLink,0.88639998,0,0,1,1
56041,20546,18754,49,43,33,0,2025,36.0,78164,137,3811,1010,1796,531,127,408,907,7586,5914,1672,2454,0,6812,404,370,6939,6939,5145,445,154,154,402,246,940,842,910,847,19955,1,139,155,296,223,3,13274,19207,7586,6645,6661,7780,6731,7293,7039,191,1,11.15,7,4,Verizon -- Union Telephone Company -- T-Mobile US -- LR Communications -- Visionary Broadband -- All West/Wyoming Inc. -- CenturyLink,0.76859999,0,0,1,1
56043,7725,6644,1,57,32,0,1103,44.3,61875,38,1316,255,732,335,86,228,275,3414,2446,968,917,10,2877,237,290,2931,2921,2237,384,128,68,302,209,467,308,386,351,7537,46,36,102,4,71,11,5521,7390,3414,0,0,0,0,0,0,300,1,4.37,5,3,Dubois Telephone Exchange Inc. -- Charter Communications Inc -- T-Mobile US -- Verizon -- TCT Cable Internet (Hardin),0.8416,0,0,1,1
56045,6870,5939,6,158,16,48,243,43.1,71800,44,1465,342,626,164,43,469,361,2638,2375,263,634,9,2112,300,217,2121,2112,1308,357,207,91,249,106,273,197,234,178,6773,0,31,24,42,8,0,4900,6599,2638,0,0,0,0,0,0,154,1,4.2,7,4,Dubois Telephone Exchange Inc. -- Charter Communications Inc -- Golden West Telecommunications -- T-Mobile US -- Verizon -- Visionary Broadband -- Collins Communications LLC,0.80989999,0,0,1,1
