County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
39081,65280,58957,3494,40,390,0,1138,44.3,53124,384,18698,1382,5738,2575,297,5760,5705,26973,19179,7794,6527,54,22058,1117,3744,22488,22434,17383,4028,1998,1386,2917,1796,4343,3165,3392,2766,64263,0,208,592,217,149,252,46261,61995,26973,19663,21366,20773,21807,21952,23370,4372,1,160.78,14,8,Xfinity -- altafiber Extended Territories -- AT&T Inc -- MCTV -- Blue Devil Cable -- Smart Way Communications| LLC -- T-Mobile US -- Charter Communications Inc -- Verizon -- RAA Data Services -- Windstream Buffalo Valley Inc. -- FRONTIER,0.90539998,0,0,1,1
39083,62657,59230,542,76,338,0,1059,39.4,71246,877,14171,1712,6265,2643,429,2957,4688,23117,16884,6233,7131,32,19980,1208,1897,20128,20096,14385,2688,797,532,1866,1251,2735,2092,2749,2180,61596,23,254,308,476,106,1229,41172,58919,23117,18227,18500,20064,18760,20247,20788,4615,1,118.74,13,6,Pavlov Media -- altafiber Extended Territories -- Charter Communications Inc -- Benton Ridge Telephone Company -- Mercury Broadband -- ArmstrongUtilitiesInc -- T-Mobile US -- MechcomDotNet -- Everstream -- Consolidated Fiber Inc. -- Brightspeed -- Verizon,0.75470001,0,0,1,1
39085,232236,204742,10946,248,3253,90,11233,43.9,76835,1056,48544,4827,33187,13858,2008,6393,11083,99324,74229,25095,24282,215,89283,3888,5938,90195,89972,79650,7626,2746,2248,5795,4137,10970,8358,12419,10826,218061,608,924,7516,5127,3003,3616,168448,221213,99324,82853,81840,84384,85738,91489,93175,16720,0,1012.79,16,8,Xfinity -- BCI_Mississippi_Broadband_LLC -- AT&T Inc -- altafiber Extended Territories -- Breezeline -- TPx Communications -- MCC_Georgia_LLC -- Fusion -- Charter Communications Inc -- Everstream -- Verizon -- Zito Media -- Windstream Buffalo Valley Inc. -- T-Mobile US,0.96710002,0,0,1,1
39087,57994,54757,890,35,366,40,606,41.9,51846,616,15917,1799,4544,2159,467,4154,6078,22455,16374,6081,7088,10,18289,1459,2697,18588,18578,14369,3501,1197,754,3002,1918,3083,2271,3600,3058,57104,25,418,288,159,41,119,40878,54927,22455,16083,17732,17986,17795,17404,19320,6807,1,129.18,11,8,altafiber Extended Territories -- AT&T Inc -- Charter Communications Inc -- ArmstrongUtilitiesInc -- Arx Web -- Verizon -- FRONTIER -- T-Mobile US -- JB-Nets  LLC,0.82029998,0,0,1,1
39089,178844,157835,7361,163,4860,37,4001,40.2,78505,629,36006,4858,24104,9676,1372,7394,9758,67239,49402,17837,22230,169,60522,2683,3865,61425,61248,53235,4791,2476,1994,4857,3521,6654,5212,6575,5866,170883,212,954,4985,1810,498,2514,121399,168460,67239,51868,54226,53992,58753,61650,63597,16667,0,260.03,18,8,Bresco Broadband a 614 Gig Company -- Pavlov Media -- BCI_Mississippi_Broadband_LLC -- altafiber Extended Territories -- AT&T Inc -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Fusion -- Breezeline -- Everstream -- Verizon -- Consolidated Fiber Inc. -- Windstream Buffalo Valley Inc. -- WBS Inc. -- T-Mobile US -- Brightspeed,0.91769999,0,0,1,1
39091,46098,43041,742,49,300,20,915,41.8,69125,133,12459,1430,3956,1793,142,2662,2319,19168,14684,4484,6082,61,16645,1245,1217,16920,16859,12853,1660,812,614,1550,1002,1561,1261,2743,2366,45055,33,340,370,300,161,196,32033,43475,19168,13757,14580,16796,16419,16766,17785,3850,1,100.32,17,4,Stanfield Technologies LLC -- BCI_Mississippi_Broadband_LLC -- altafiber Extended Territories -- Fort Randall Telephone Company -- Charter Communications Inc -- CT Communications Network Inc. -- PCs For People -- T-Mobile US -- Benton Ridge Telephone Company -- Verizon -- Speedwavz -- NKTELCO -- Byhalia.net LLC -- Bresco Broadband a 614 Gig Company -- Brightspeed -- Jenco Wireless LLC,0.91750002,0,0,1,1
39093,313101,254310,23561,675,3932,23,33195,41.9,67272,1265,58329,10158,37312,16968,2996,18571,22521,124510,90707,33803,34702,400,103786,12551,7773,105572,105159,90761,12483,6672,4121,10299,6666,15077,10415,14607,12141,297437,5924,973,5415,3352,4909,1520,218104,296093,124510,97196,95553,97161,93484,107202,113595,30083,0,635.5,23,10,PCs For People -- T-Mobile US -- Verizon -- BCI_Mississippi_Broadband_LLC -- AT&T Inc -- TPx Communications -- Charter Communications Inc -- Brightspeed -- fixedbroadbandavailabiity6.30.2023 -- Breezeline -- North Coast Wireless Communications -- Cable Co-op Inc -- ArmstrongUtilitiesInc -- Cox Communications -- FRONTIER -- Windstream Buffalo Valley Inc. -- altafiber Extended Territories -- GLW Broadband -- MechcomDotNet -- Fusion -- Everstream,0.97759998,0,0,1,1
39095,430014,300496,81452,1081,7172,273,32993,38.1,57265,1898,74811,12588,51164,22070,5004,38198,36883,181383,111632,69751,50797,174,156981,11569,12659,158895,158695,134359,17844,13376,10116,18333,12528,24746,19517,23933,20487,411041,598,2404,9861,6110,2591,3975,291940,403597,181383,146608,146763,148043,152508,161605,166684,46037,0,1269.53,26,9,Pavlov Media -- T-Mobile US -- ACD.net -- Verizon -- BCI_Mississippi_Broadband_LLC -- Metronet Holdings -- UPN -- bright.net north -- AT&T Inc -- M2X Communications -- Allstream Business US LLC -- Charter Communications Inc -- Brightspeed -- US Signal Company -- MetaLINK Technologies Inc. -- Amplex Wireless -- Telesystem -- FRONTIER -- Windstream Buffalo Valley Inc. -- altafiber Extended Territories -- Mercury Broadband -- MCC_Georgia_LLC -- Fusion -- Everstream,0.98610002,0,0,1,1
39097,43961,38726,2271,86,385,8,1127,41.4,77062,289,10430,2043,4439,1569,388,1796,2213,15264,11579,3685,4694,36,13522,702,1004,13631,13595,10297,1387,489,340,812,509,1391,927,2044,1756,42929,40,153,304,535,310,433,31763,41841,15264,11792,12441,13346,13117,13857,14250,2715,0,94.34,13,7,altafiber Extended Territories -- AT&T Inc -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Independents Fiber Network -- Everstream -- Verizon -- T-Mobile US -- FRONTIER -- Bresco Broadband a 614 Gig Company -- Brightspeed,0.89420003,0,0,1,1
39099,227979,174852,32671,574,2067,43,14922,43.3,54279,1068,52702,6479,27175,11773,2673,16837,22180,97655,68136,29519,24681,196,82349,5896,9214,83745,83549,68165,11261,7054,4841,10196,6780,14437,11147,13755,11690,218717,3050,834,3154,2224,2497,1132,162714,215969,97655,76522,78914,79947,83258,83197,85821,25874,0,556.62,20,8,Pavlov Media -- Smart Way Communications| LLC -- T-Mobile US -- Verizon -- BCI_Mississippi_Broadband_LLC -- TPx Communications -- Optimum -- Charter Communications Inc -- AT&T Inc -- RAA Data Services -- Benton Ridge Telephone Company -- ArmstrongUtilitiesInc -- Xfinity -- altafiber Extended Territories -- Brightspeed -- MCC_Georgia_LLC -- Everstream -- Fixed Broadband,0.96560001,0,0,1,1
