County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
20001,12554,11440,219,98,99,110,519,41.1,55059,45,2581,394,1053,562,27,776,1065,4981,3626,1355,1371,5,3948,550,478,4051,4046,2996,759,167,119,604,433,713,504,820,644,12133,38,38,140,205,48,48,8542,11845,4981,0,0,0,0,0,0,903,1,25.1,9,5,Craw Kan Telephone Cooperative Inc -- AT&T Inc -- TDS Telecom -- T-Mobile US -- Cox Communications -- Verizon -- KwiKom -- LaHarpe Telephone Co -- Brightspeed,0.82959998,0,0,1,1
20003,7799,7369,77,67,4,0,204,39.7,67651,413,1718,400,472,277,36,511,493,3165,2478,687,905,31,2240,555,339,2302,2271,1466,682,88,61,371,280,613,460,240,213,7739,0,35,25,0,29,83,5228,7277,3165,0,0,0,0,0,0,165,1,13.46,8,4,LaHarpe Telephone Co -- Mercury Broadband -- Craw Kan Telephone Cooperative Inc -- TDS Telecom -- T-Mobile US -- KwiKom -- Vyve Broadband -- Brightspeed,0.64749998,0,0,1,1
20005,16309,14318,602,27,80,0,531,36.1,55281,58,3705,501,1331,717,79,1095,1054,5840,4099,1741,1843,3,4774,479,584,4778,4775,3270,919,350,119,549,334,808,578,838,768,15989,0,75,196,49,181,15,10037,15463,5840,0,0,0,0,0,0,595,1,37.99,11,7,CentraCom -- Kansas Broadband Internet -- Mercury Broadband -- AT&T Inc -- T-Mobile US -- RAINBOW COMMUNICATIONS LLC -- Verizon -- KwiKom -- Vyve Broadband -- Wisper ISP LLC -- Brightspeed,0.9483,0,0,1,1
20007,4081,3809,9,99,32,0,312,42.8,53774,38,884,77,511,102,37,378,431,1771,1430,341,443,2,1461,192,116,1469,1467,1178,283,78,32,184,151,252,184,234,171,3981,0,22,23,55,43,32,2848,3842,1771,0,0,0,0,0,0,72,1,3.68,6,4,Verizon -- T-Mobile US -- Nextlink -- South Central Telephone Assn Inc -- KanOkla Telephone Association -- CentraCom,0.91689998,0,0,1,1
20009,25477,21931,277,189,92,0,4054,39.2,54634,171,4348,929,2657,845,207,1705,1887,10055,6773,3282,2775,12,8352,795,896,8439,8427,6668,1423,412,308,849,603,1724,1235,1541,1347,24227,0,142,429,679,1021,11,17360,23883,10055,8205,8770,7803,8249,7974,9124,1555,1,28.72,11,6,Nex-Tech -- UPN -- GBT Communications Inc. -- AT&T Inc -- T-Mobile US -- Nextlink -- Cox Communications -- Verizon -- Wilson Telephone Co Inc -- H&B Communications Inc -- Brightspeed,0.97850001,0,0,1,1
20011,14405,13024,413,7,63,0,452,38.1,55826,185,2323,524,1464,607,96,596,1189,5875,4174,1701,1640,23,4866,442,544,4913,4890,3768,840,218,132,563,336,1104,859,807,654,14191,5,50,50,109,0,79,9399,13497,5875,0,0,0,0,0,0,563,1,22.68,10,4,Craw Kan Telephone Cooperative Inc -- MCC_Georgia_LLC -- Optimum -- TDS Telecom -- T-Mobile US -- AT&T Inc -- Verizon -- KwiKom -- LaHarpe Telephone Co -- Brightspeed,0.76190001,0,0,1,1
20013,9486,7862,88,757,45,0,537,41.8,55876,49,2180,322,964,285,30,601,746,3664,2659,1005,969,23,2987,254,400,3031,3008,2406,528,183,121,335,216,509,363,547,429,9354,0,58,46,28,20,2,6436,8904,3664,0,0,0,0,0,0,314,1,16.7,9,4,CentraCom -- Kansas Broadband Internet -- Mercury Broadband -- Southeast Nebraska Communications Inc. -- RAINBOW COMMUNICATIONS LLC -- T-Mobile US -- Verizon -- KwiKom -- Brightspeed,0.91769999,0,0,1,1
20015,67618,60166,1737,500,925,81,3741,38.2,77724,438,9919,2399,9268,4046,539,1974,3114,24760,19351,5409,8997,38,21559,1864,1299,21715,21677,16275,2420,826,591,1452,899,2511,1758,2856,2330,64284,71,867,1062,1334,489,384,44550,63748,24760,19593,20397,21124,20639,21442,22443,2891,0,47.15,14,10,Wheat State Technologies -- The Southern Kansas Telephone Company Inc. -- Chisholm Broadband -- Advantage Communications -- Rise Broadband -- IdeaTek -- Velocity Internet -- Nextlink -- T-Mobile US -- Cox Communications -- Verizon -- KwiKom -- KanOkla Telephone Association -- AT&T Inc,0.88230002,0,0,1,1
20017,2570,2337,13,14,2,0,171,44.1,52481,18,567,88,374,89,15,69,147,1065,773,292,293,1,839,117,108,840,839,421,210,46,29,133,71,156,87,132,127,2468,0,9,24,69,32,2,1817,2448,1065,0,0,0,0,0,0,60,1,3.34,11,7,Wheat State Technologies -- Consolidated Communications -- The Tri-County Telephone Association Inc. -- Mercury Broadband -- IdeaTek -- Velocity Internet -- TDS Telecom -- T-Mobile US -- Verizon -- KwiKom -- AT&T Inc,0.54879999,0,0,1,1
20019,3389,2845,31,182,14,0,152,45.9,51210,35,738,122,278,88,15,128,459,1323,1076,247,385,6,1001,169,147,1014,1008,523,282,71,35,123,75,237,150,200,149,3365,0,0,12,12,5,0,2411,3182,1323,0,0,0,0,0,0,111,1,5.31,8,6,The Southern Kansas Telephone Company Inc. -- BartNet IP LLC -- TDS Telecom -- T-Mobile US -- Verizon -- KwiKom -- AT&T Inc -- Totah Communications Inc.,0.48280001,0,0,1,1
20021,19380,17212,169,458,53,32,627,42.4,53382,237,3937,410,1750,756,103,1120,1495,7533,5386,2147,1900,21,6032,919,561,6119,6098,4295,1217,429,245,787,424,1296,983,1128,907,19177,0,50,87,66,69,32,13410,18146,7533,6004,5559,6119,5656,7343,6627,810,1,33.2,13,6,Verizon -- Craw Kan Telephone Cooperative Inc -- MCC_Georgia_LLC -- The Junction -- Cable America -- TDS Telecom -- T-Mobile US -- Wave Wireless -- COLUMBUS TELEPHONE CO -- Cox Communications -- Rise Broadband -- Wisper ISP LLC -- Brightspeed,0.84109998,0,0,1,1
20023,2619,2377,1,32,0,9,196,43.0,52730,43,512,86,327,77,7,221,171,1207,955,252,230,3,1005,116,83,1012,1009,680,173,64,30,125,67,246,201,126,97,2461,0,15,20,123,80,10,1882,2467,1207,0,0,0,0,0,0,42,1,2.6,9,4,S&T Communications LLC -- Plains Communication Services LLC -- Nex-Tech -- Viaero Wireless -- AT&T Inc -- T-Mobile US -- Verizon -- Vyve Broadband -- BWTelcom,0.82749999,0,0,1,1
20025,1977,1721,0,48,18,0,142,46.3,58287,18,324,44,287,51,10,115,105,807,595,212,214,2,662,89,54,666,664,431,109,46,36,48,24,128,75,95,85,1942,0,9,19,7,59,0,1355,1826,807,0,0,0,0,0,0,23,1,2.05,3,3,United Communications Association Inc -- T-Mobile US -- IdeaTek,0.9835,0,0,1,1
20027,8088,7702,150,54,32,0,257,43.1,57765,86,1732,241,1005,398,48,194,705,3570,2549,1021,993,27,2683,301,559,2779,2752,2151,629,86,77,407,197,526,298,461,305,7917,1,120,20,30,7,10,5667,7601,3570,0,0,0,0,0,0,217,1,12.53,7,7,The Southern Kansas Telephone Company Inc. -- AT&T Inc -- TDS Telecom -- T-Mobile US -- Blue Valley Technologies Inc. -- Verizon -- Vyve Broadband,0.90170002,0,0,1,1
20029,9008,8421,78,41,0,171,347,38.8,51197,82,1723,112,860,399,33,450,574,3677,2598,1079,958,11,2886,437,343,2921,2898,2267,654,202,133,344,221,523,301,702,524,8715,1,19,56,217,146,69,5961,8406,3677,0,0,0,0,0,0,221,1,12.63,8,5,The Southern Kansas Telephone Company Inc. -- NCKCN -- Kansas Broadband Internet -- TDS Telecom -- Nextlink -- T-Mobile US -- Verizon -- Cunningham Telephone & Cable,0.92140001,0,0,1,1
20031,8334,7862,40,11,46,0,290,43.9,67645,72,1635,280,907,366,27,462,461,3543,2676,867,1036,25,3044,269,205,3087,3061,1921,377,94,62,242,185,512,344,461,425,8222,0,39,50,23,27,8,5894,7936,3543,0,0,0,0,0,0,177,1,13.34,9,4,Mercury Broadband -- MCC_Georgia_LLC -- MT Networks LLC -- TDS Telecom -- T-Mobile US -- Verizon -- KwiKom -- LaHarpe Telephone Co -- Brightspeed,0.8973,0,0,1,1
20033,1825,1782,3,0,0,0,48,46.8,49754,17,363,47,222,39,3,42,110,827,609,218,173,2,655,80,90,663,661,418,152,30,25,79,43,149,95,161,129,1803,0,8,13,1,6,2,1305,1763,827,0,0,0,0,0,0,22,1,2.29,5,3,United Communications Association Inc -- T-Mobile US -- South Central Telephone Assn Inc -- AT&T Inc -- CentraCom,0.83819997,0,0,1,1
20035,34661,29043,718,469,619,11,4020,38.1,55726,88,5373,1364,3620,1644,83,1840,2679,13091,9274,3817,4012,38,10610,1269,1174,10810,10772,8163,1991,750,476,1132,822,2105,1451,1866,1420,33054,18,191,759,639,380,230,22925,32728,13091,9426,10417,10623,10774,10742,10753,2634,1,30.89,12,9,Wheat State Technologies -- Chisholm Broadband -- The Southern Kansas Telephone Company Inc. -- Velocity Internet -- TDS Telecom -- Nextlink -- T-Mobile US -- Cox Communications -- Verizon -- KwiKom -- KanOkla Telephone Association -- AT&T Inc,0.91320002,0,0,1,1
20037,39012,35162,819,181,676,58,2502,32.9,49779,141,5891,902,4567,2132,183,3335,4407,15806,9276,6530,4750,16,13421,1373,996,13507,13483,10777,1936,1025,817,2389,1607,2500,2047,2013,1709,37527,0,445,533,507,268,41,23276,36774,15806,11769,11260,12607,12578,13707,14945,2702,0,66.16,13,6,LaHarpe Telephone Co -- Craw Kan Telephone Cooperative Inc -- MCC_Georgia_LLC -- Aire Internet -- TDS Telecom -- T-Mobile US -- Cox Communications -- Verizon -- COLUMBUS TELEPHONE CO -- KwiKom -- Wave Wireless -- AT&T Inc -- Wisper ISP LLC,0.9774,0,0,1,1
20039,2771,2633,29,26,4,0,101,50.6,49412,11,596,93,444,39,36,161,168,1324,1066,258,234,7,1112,117,88,1123,1116,737,164,55,41,94,45,284,223,249,210,2749,0,6,7,9,8,0,2103,2617,1324,0,0,0,0,0,0,38,1,3.3,6,4,Nex-Tech -- Vyve Broadband -- T-Mobile US -- Verizon -- AT&T Inc -- BWTelcom,0.86629999,0,0,1,1
