County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
36001,315041,227136,38455,265,23091,215,20613,38.1,78829,1224,37153,8772,47712,32349,8000,19969,17639,132175,74707,57468,32256,332,115331,8172,8340,116733,116401,102474,11246,7032,5260,9531,6599,11897,9040,13000,11029,276081,765,2234,20151,15810,3118,11276,211845,300033,132175,104195,103936,107180,110151,117273,120521,28685,0,601.81,14,6,Xfinity -- Pavlov Media -- MID-HUDSON CABLEVISION -- Hudson Valley Wireless -- Charter Communications Inc -- TPx Communications -- Massivemesh Networks -- Newport Telephone Co - NTCNet -- State Telephone Company Inc. -- Fusion -- T-Mobile US -- Verizon -- FirstLight Fiber -- Cogent Communication,0.97189999,0,0,1,1
36003,47222,44575,785,57,440,26,886,38.9,58725,550,8611,1586,3833,2867,256,3453,3783,16813,13584,3229,4302,116,13823,1089,1785,14122,14006,9785,2312,1145,876,1555,1034,2249,1566,2148,1741,45976,32,393,419,402,110,648,29967,44862,16813,13419,13452,13923,13203,15088,15374,4103,1,45.32,8,5,Charter Communications Inc -- ArmstrongUtilitiesInc -- Impact Internet -- Southern Tier Wireless Inc. -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.90700001,0,0,1,1
36005,1443229,258727,491689,14119,56630,1726,814017,35.0,47036,23715,212223,54324,127270,56700,10644,189859,190066,525387,104887,420500,183755,746,430235,50533,43873,440171,439414,338733,70023,57968,41032,78338,52700,74457,58591,61998,53288,844756,73293,35397,258750,231033,281650,61887,943981,1343839,525387,358222,381521,389784,409094,457740,437358,234044,0,34813.33,14,6,Xfinity -- Starry Inc. -- TSCI -- Skywire Networks -- Astound_Broadband -- Charter Communications Inc -- Pilot Fiber -- TPx Communications -- Optimum -- Fusion -- T-Mobile US -- Andrena -- Verizon -- Stealth Communications,0.98580003,0,0,1,1
36007,198365,163872,10808,312,9782,78,9431,39.7,58317,852,32068,7298,20751,13617,2332,18640,17351,81339,52748,28591,19610,131,70094,4227,6887,70917,70778,61607,8500,5614,4205,8096,5942,11611,8931,9815,8224,181883,476,922,8049,7035,1203,5033,131196,188623,81339,62030,62392,63864,66222,74078,73595,23243,0,281.43,13,8,Pavlov Media -- Adams_CATV_Inc -- Empire Telephone Corp. -- Charter Communications Inc -- Zeta Broadband -- Point Broadband Fiber Holding LLC -- Delhi Telephone Company -- Greenlight Networks -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.9551,0,0,1,1
36009,77000,69289,1192,2117,549,0,1828,42.5,56889,1059,17126,4207,5788,4057,415,5656,7360,31491,23220,8271,9033,106,24770,2614,4001,25288,25165,17642,5470,1729,1149,3665,2310,4585,3173,4333,3444,75428,113,253,797,409,266,877,53128,72767,31491,22458,23359,24076,24431,27107,26599,7347,1,59.02,11,6,FirstLight Fiber -- DFT Communication -- Breezeline -- Charter Communications Inc -- ArmstrongUtilitiesInc -- Southern Tier Wireless Inc. -- T-Mobile US -- Verizon -- FRONTIER -- Impact Internet -- Windstream Buffalo Valley Inc.,0.84719998,0,0,1,1
36011,76171,68242,2625,134,575,8,2428,43.4,63227,902,14041,3784,7335,4526,409,4888,4856,30910,21643,9267,8017,73,25989,2048,2800,26430,26355,20848,3674,1633,1063,2407,1581,4408,3112,3564,3020,73971,151,274,938,837,351,619,55374,72427,30910,23881,24142,24363,26245,27643,28291,6598,0,110.82,10,7,Verizon -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Zito Media -- CBN  Inc -- FRONTIER -- FirstLight Fiber -- New Visions,0.9285,0,0,1,1
36013,127440,113168,3352,432,894,69,10333,42.8,54625,1453,24604,5507,12068,7677,844,9693,11820,53405,36891,16514,13451,306,44238,3335,5526,45196,44890,37063,6533,3371,2147,6156,4108,8224,6094,6921,5941,121086,2681,577,1745,1351,2605,1339,89404,120825,53405,38012,39769,41739,43799,45940,48067,15521,0,120.75,9,5,Consolidated Communications -- DFT Communication -- Charter Communications Inc -- EagleZip.com -- ArmstrongUtilitiesInc -- T-Mobile US -- Verizon -- FirstLight Fiber -- Windstream Buffalo Valley Inc.,0.91360003,0,0,1,1
36015,83584,71833,4470,267,1275,0,2874,41.7,61358,558,16347,3680,7943,5154,771,5304,6814,34779,23801,10978,9445,37,29139,2542,3061,29587,29533,24615,4100,2027,1261,3138,2150,4577,3329,4135,3444,79974,251,439,1440,1480,337,1001,58945,79220,34779,26512,26887,27975,27606,30860,30028,9824,0,207.34,10,5,Empire Telephone Corp. -- Charter Communications Inc -- Zeta Broadband -- Point Broadband Fiber Holding LLC -- NetFortris -- T-Mobile US -- Haefele Connect -- Verizon -- FRONTIER -- FirstLight Fiber,0.93919998,0,0,1,1
36017,47096,44432,370,20,248,7,1125,44.9,61741,346,11524,2248,3325,2344,372,2572,3175,19886,15170,4716,5345,92,16780,1151,1863,17086,16981,14684,2236,671,467,1964,1206,2797,2119,2567,2199,45857,37,150,570,482,253,323,33959,44690,19886,16011,16401,16889,16898,17657,18471,4924,1,53.05,10,7,Adams_CATV_Inc -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Delhi Telephone Company -- TDS Telecom -- T-Mobile US -- Verizon -- OEConnect -- FRONTIER -- FirstLight Fiber,0.83380002,0,0,1,1
36019,79839,72093,2845,222,1151,31,2340,40.9,67097,899,14778,3397,8494,4964,951,4994,4592,32651,22542,10109,8430,112,27684,2263,2592,28077,27958,24069,3373,2137,1630,2445,1608,3868,2878,3733,3034,75099,215,640,1645,2240,383,476,55243,76243,32651,23917,25457,26575,25907,29975,29288,7593,1,77.18,10,5,Chazy Westport Communications -- Champlain Technology Group -- SLIC Network Solutions -- Charter Communications Inc -- Westelcom -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber -- VTel Wireless Inc.,0.9357,0,0,1,1
36021,61469,52887,2062,108,1378,5,3338,49.3,81741,215,11200,2645,8970,5838,1671,2980,3177,25300,18868,6432,6050,86,21442,1682,2090,21734,21648,18163,2995,950,575,1752,946,2569,1754,2450,2000,56643,159,562,2391,1714,859,829,47307,59117,25300,19853,19535,19050,20829,23300,23172,2525,1,97.04,10,6,Consolidated Communications -- MID-HUDSON CABLEVISION -- Whip_City_Fiber -- Charter Communications Inc -- Germantown Telephone Company -- Optimum -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.91399997,0,0,1,1
36023,46755,42782,998,45,596,0,1408,36.3,65029,369,7188,1795,4387,2920,376,2331,3244,18514,12213,6301,5273,52,15457,1689,1316,15580,15524,13274,1985,687,497,1811,1167,2164,1483,2349,1936,45286,100,228,831,310,44,572,29274,44533,18514,12081,12136,12692,15347,16439,16263,4483,1,94.2,7,5,Point Broadband Fiber Holding LLC -- Charter Communications Inc -- T-Mobile US -- Haefele Connect -- Verizon -- FRONTIER -- FirstLight Fiber,0.91329998,0,0,1,1
36025,44637,41231,616,258,360,4,1928,48.9,58338,319,10480,2141,4409,2922,510,2882,3413,18780,14490,4290,4389,97,15635,1043,2005,15874,15777,13162,2398,1044,757,2046,1398,2457,1701,2461,2001,42480,55,255,1272,575,210,395,33158,42964,18780,13485,13342,14970,15122,16897,17576,2909,1,30.95,11,7,MID-HUDSON CABLEVISION -- Adams_CATV_Inc -- Charter Communications Inc -- MTC Cable -- Delhi Telephone Company -- Margaretville Telephone Co. -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.92470002,0,0,1,1
36027,296467,217242,31418,904,10111,142,40137,42.9,94578,1428,44213,9982,43496,29315,5306,12564,11601,113972,78430,35542,31114,240,103312,4597,5823,104662,104422,92614,6971,4968,3666,5897,4166,9558,7660,10348,8678,258376,2362,2713,19758,13258,8782,4926,210886,283095,113972,93886,93475,95448,99317,108724,107449,12965,0,372.06,10,7,Xfinity -- Consolidated Communications -- MID-HUDSON CABLEVISION -- Charter Communications Inc -- Optimum -- T-Mobile US -- QCSTelecom Inc -- Verizon -- FRONTIER -- FirstLight Fiber,0.95029998,0,0,1,1
36029,951232,717085,122787,3796,41161,185,56711,40.1,68014,4463,146340,28727,135561,80323,16175,61928,65695,406547,264980,141567,102407,746,352253,21636,31912,357198,356418,304071,38871,23032,16643,33760,23454,50087,38150,46375,39215,863626,11161,6396,39927,30122,9828,27627,671368,900851,406547,304234,316342,326751,339320,364202,368164,98260,0,910.8,16,6,Xfinity -- Pavlov Media -- DFT Communication -- Otelco Telephone LLC -- Charter Communications Inc -- TPx Communications -- ArmstrongUtilitiesInc -- Southern Tier Wireless Inc. -- Greenlight Networks -- Fusion -- T-Mobile US -- Allstream Business US LLC -- Verizon -- Telesystem -- FirstLight Fiber -- Cogent Communication,0.96859998,0,0,1,1
36031,37314,34753,977,90,115,10,1066,49.2,68090,186,7489,1988,5079,2742,786,1782,1888,15750,12129,3621,4044,76,13594,875,1205,13808,13732,11598,1516,577,405,1469,1084,1833,1474,1938,1525,35434,128,235,799,718,293,322,28930,35855,15750,11718,11711,11822,13346,14553,14634,2477,1,20.9,12,5,Xfinity -- Chazy Westport Communications -- Hudson Valley Wireless -- SLIC Network Solutions -- Charter Communications Inc -- Westelcom -- Adirondack Broadband -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber -- Crown Point Telephone Corporation,0.85829997,0,0,1,1
36033,47459,39855,1656,3415,320,0,1422,41.9,60270,625,8846,3009,4152,2656,369,3874,3845,18933,13423,5510,4923,29,15588,1131,2185,15715,15686,12983,2705,987,668,2045,1234,2635,1894,2095,1530,44451,149,1011,1271,577,351,511,33832,44994,18933,13817,13917,14719,14471,16947,16633,4764,1,29.46,11,5,Hudson Valley Wireless -- SLIC Network Solutions -- Mohawk Networks LLC -- Charter Communications Inc -- Westelcom -- Adirondack Broadband -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber -- Adirondack Internet,0.77160001,0,0,1,1
36035,53280,48512,830,20,442,37,2073,44.2,60557,351,11488,2501,4454,2442,383,3060,4220,22103,15265,6838,5834,165,18373,1425,2140,18737,18572,16739,2897,947,593,2127,1274,3206,2464,2866,2408,51727,247,225,693,388,217,148,38665,50690,22103,17832,16689,16213,18576,19977,20635,7278,1,108.16,5,4,Charter Communications Inc -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.90270001,0,0,1,1
36037,58204,52954,1188,269,476,0,2050,42.7,68178,407,12980,2507,5638,3390,469,2672,3302,24416,17919,6497,6099,106,21250,1140,1920,21481,21375,17882,2464,1250,818,1753,1323,2783,2105,3118,2459,56264,129,294,844,673,387,244,41797,55204,24416,18195,19191,19461,21012,22710,21840,4847,1,118.45,6,4,Empire Telephone Corp. -- Charter Communications Inc -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.90920001,0,0,1,1
36039,48067,41433,2515,217,533,4,3137,47.0,70294,494,10805,1924,5892,3182,624,1961,2752,17903,13589,4314,3900,39,14231,1670,1963,14380,14341,11274,2828,779,595,1724,874,2139,1280,1980,1474,44773,274,338,2046,636,434,777,36429,45985,17903,11369,10649,12235,13888,14130,17017,1628,1,74.21,8,4,MID-HUDSON CABLEVISION -- Hudson Valley Wireless -- Charter Communications Inc -- MTC Cable -- State Telephone Company Inc. -- T-Mobile US -- Verizon -- FirstLight Fiber,0.94730002,0,0,1,1
36041,5090,4706,58,4,16,0,102,56.4,66891,12,1062,161,548,330,36,289,252,1725,1465,260,347,11,1459,105,150,1488,1477,1346,199,52,45,115,89,202,171,272,210,4971,10,22,75,12,18,10,4107,4937,1725,0,0,0,0,0,0,113,1,2.95,8,3,SLIC Network Solutions -- Charter Communications Inc -- Newport Telephone Co - NTCNet -- Adirondack Broadband -- T-Mobile US -- FRONTIER -- FirstLight Fiber -- IHM Eagle Corp,0.69389999,0,0,1,1
36043,60293,56310,700,87,285,82,1503,44.3,68104,366,12276,2484,5719,3281,351,2899,4241,24664,18744,5920,5896,125,20818,1203,2518,21238,21113,16823,2625,1056,659,2168,1260,3255,2523,2867,2468,58366,170,225,928,604,182,732,43013,57364,24664,18883,19724,19581,21062,21800,21858,6452,0,42.96,11,4,OEConnect -- Charter Communications Inc -- Newport Telephone Co - NTCNet -- Adirondack Broadband -- T-Mobile US -- Northland Networks -- Verizon -- Windstream Buffalo Valley Inc. -- FRONTIER -- FirstLight Fiber -- IHM Eagle Corp,0.88120002,0,0,1,1
36045,117445,98846,6888,314,1842,289,9326,32.8,62782,467,19423,4589,11185,6105,1036,6627,7683,46099,25123,20976,14420,79,40523,2359,3138,41014,40921,34149,3906,2346,1877,3557,2454,6058,4877,6281,5263,109145,1375,1392,3401,2132,1309,1812,74585,108686,46099,33715,34964,37712,34985,43865,41670,11860,0,92.78,9,5,Hudson Valley Wireless -- Charter Communications Inc -- Westelcom -- TDS Telecom -- T-Mobile US -- Castle Cable TV -- Verizon -- FRONTIER -- FirstLight Fiber,0.92129999,0,0,1,1
36047,2679620,1082004,803621,14503,321110,1460,506473,35.9,74692,26906,389257,71802,448448,227665,52111,223649,279875,997957,302505,695452,287174,1044,848955,62967,84991,862210,861121,735360,116326,67774,49841,96905,60565,108832,82271,92827,76457,1649315,39450,45389,586967,358499,162685,377313,1860601,2496494,997957,736506,764311,790232,811766,883065,900320,249865,0,39096.2,18,6,Xfinity -- Starry Inc. -- Skywire Networks -- Astound_Broadband -- Allied Telecom Group LLC -- Charter Communications Inc -- Pilot Fiber -- TPx Communications -- Optical Communications Group Inc. -- Allstream Business US LLC -- Optimum -- Fusion -- T-Mobile US -- QCSTelecom Inc -- Andrena -- Verizon -- Stealth Communications -- Cogent Communication,0.99180001,0,0,1,1
36049,26690,25428,290,21,60,0,439,42.0,64401,193,7082,943,1987,1333,142,1524,1935,10672,8620,2052,3218,83,8743,695,1151,8956,8871,6775,1556,523,345,764,521,1469,1050,1332,1008,26282,8,105,158,137,54,105,18480,25079,10672,7028,7070,8603,9086,8982,9590,2498,1,20.9,6,5,Hudson Valley Wireless -- Mohawk Networks LLC -- Charter Communications Inc -- T-Mobile US -- Verizon -- FRONTIER,0.77160001,0,0,1,1
36051,61980,56557,1380,50,606,0,2417,41.7,70443,324,10898,2227,6471,4414,654,3802,2865,24071,18546,5525,5911,114,20809,1288,1860,21064,20950,17669,2294,1210,969,1586,1174,2479,1750,2873,2369,59581,265,260,1014,860,495,769,41890,59350,24071,19778,21448,20381,20049,21479,22810,4434,1,98.54,7,5,Empire Telephone Corp. -- Charter Communications Inc -- ArmstrongUtilitiesInc -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.86979997,0,0,1,1
36053,68020,62497,1141,227,688,0,1695,42.5,68869,409,13378,2500,6623,4273,790,3075,2886,25218,19606,5612,7031,100,21619,1369,2130,21960,21857,18314,2359,1072,796,2140,1497,2914,1966,2866,2395,65573,98,398,1060,891,123,746,46161,64842,25218,20220,21257,22398,21054,22283,25243,5329,0,104.55,10,6,Point Broadband Fiber Holding LLC -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Northland Networks -- Verizon -- OEConnect -- FRONTIER -- FirstLight Fiber -- Windstream Buffalo Valley Inc.,0.91390002,0,1,1,1
36055,756406,546529,112897,1511,28883,488,72266,39.3,71450,3760,99131,21123,116878,70267,14994,45005,53463,314727,200332,114395,84204,664,275504,17460,21099,278801,278097,243964,26337,16090,11659,24870,16410,37776,28928,34216,29036,669362,18067,6601,37979,24397,15572,20678,525640,716464,314727,247337,251965,258843,261558,285612,281985,77363,0,1152.8,9,6,Xfinity -- Pavlov Media -- Charter Communications Inc -- Greenlight Networks -- Fusion -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.96920002,0,0,1,1
36057,49624,41127,1580,305,390,9,7650,40.6,58033,465,10235,2006,3799,2323,445,3933,3450,18918,13001,5917,5050,116,14845,1572,2385,15210,15094,13069,2943,1150,693,1861,934,2695,1933,2600,2034,46360,1498,219,958,589,1263,800,34309,46540,18918,14754,14788,14275,15168,15609,15531,5594,1,122.89,7,5,Charter Communications Inc -- Allstream Business US LLC -- Pattersonville Telephone Company -- T-Mobile US -- Verizon -- FRONTIER -- FirstLight Fiber,0.86870003,0,0,1,1
36059,1389160,861432,160936,3695,156363,445,243684,41.7,137709,5970,186227,21812,254707,148541,47052,37697,36068,454771,372021,82750,160590,307,418672,15740,20052,422765,422445,379246,24785,12635,10200,14647,10170,24969,19024,24548,20638,1049711,6293,16625,219875,96656,73457,69387,969981,1315482,454771,393045,397799,403884,402723,428069,429229,31227,0,4890.95,11,5,Xfinity -- S-Net Communications -- Astound_Broadband -- Charter Communications Inc -- TPx Communications -- Allstream Business US LLC -- Optimum -- Fusion -- T-Mobile US -- Verizon -- Cogent Communication,0.9885,0,0,1,1
