County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
42049,270495,227590,18828,504,5142,60,12637,39.9,59396,1011,60759,8945,34409,15329,3017,17509,22153,109474,74409,35065,29861,428,93071,7170,8805,94773,94339,77864,12039,6322,4619,10361,7165,16374,12738,13628,11350,255260,2189,1192,6846,5008,2003,4256,186684,256167,109474,85945,88427,91253,91163,95424,98249,32656,0,340.34,9,4,In The Stix Broadband| LLC -- Charter Communications Inc -- Velocity.Net Communications Inc. -- TPx Communications -- ArmstrongUtilitiesInc -- T-Mobile US -- Everstream -- Verizon -- Windstream Buffalo Valley Inc.,0.92900002,0,0,1,1
42051,128417,116188,5437,98,645,51,1780,45.2,55579,1000,39796,5502,11625,4827,635,8435,11655,54937,40370,14567,13922,93,43985,3709,7150,44942,44845,36817,8890,3570,2498,6315,3515,8374,5345,6922,5591,125862,169,332,977,1077,313,359,94625,121995,54937,39627,40881,42748,42575,46737,46358,10403,0,163.69,13,5,Xfinity -- QCOL -- Verizon -- Breezeline -- Digital Connections Inc dba Prodigi -- ArmstrongUtilitiesInc -- Segra -- DQE Communications LLC -- LHTC BROADBAND -- T-Mobile US -- Citizens Telephone Company of Kecksburg -- VITALink LLC -- Windstream Buffalo Valley Inc.,0.88810003,0,0,1,1
42053,6959,4982,1106,13,154,0,508,46.2,46188,108,2372,671,492,144,9,340,541,1844,1536,308,234,15,1211,314,304,1257,1242,889,402,139,85,217,100,345,197,293,174,6676,38,19,71,155,57,47,5716,6681,1844,0,0,0,0,0,0,287,1,16.67,6,3,VenusTelephone -- Mobilcom -- ArmstrongUtilitiesInc -- T-Mobile US -- Verizon -- Windstream Buffalo Valley Inc.,0.4558,0,0,1,1
42055,156084,139482,5353,495,1237,35,10108,42.2,71808,1430,42906,5189,15426,7326,1319,6420,7437,62576,45631,16945,18544,201,53451,3460,5464,54306,54105,46235,7100,2125,1250,3311,1990,7099,5195,7957,6863,147695,1294,1302,2672,3121,2792,1146,110146,147301,62576,46784,49497,47604,51525,53913,56823,5732,0,201.47,12,6,Xfinity -- One Ring Networks -- Segra -- Fusion -- TDS Telecom -- T-Mobile US -- Zito Media -- Verizon -- Upward Broadband LLC -- Shentel -- FirstLight Fiber -- Brightspeed,0.90869999,0,0,1,1
42057,14545,13782,197,2,39,0,197,45.7,63153,133,4608,627,1014,602,65,557,993,6126,4720,1406,1704,65,4804,347,910,4966,4897,3541,1036,256,150,538,311,901,525,723,521,14334,6,92,48,65,16,18,10579,13854,6126,0,0,0,0,0,0,527,1,33.21,9,7,Xfinity -- Crowsnest Broadband LLC -- Breezeline -- T-Mobile US -- Morgan Wireless  LLC -- Upward Broadband LLC -- Verizon -- FRONTIER -- Brightspeed,0.39410001,0,0,1,1
42059,35781,33087,979,7,53,17,574,43.1,66283,294,9703,1574,3478,1423,236,1995,2213,13957,10959,2998,3922,94,11598,828,1437,11876,11776,9858,1762,691,516,1254,761,2023,1316,1577,1240,35384,78,74,137,108,114,32,25538,34033,13957,10678,10906,10902,11636,11356,12243,2302,1,62.94,8,5,Xfinity -- West Side Telecommunications -- Breezeline -- DQE Communications LLC -- T-Mobile US -- Zito Media -- Verizon -- Windstream Buffalo Valley Inc.,0.77749997,0,0,1,1
42061,44123,39949,2062,109,189,2,931,43.6,61300,475,13679,2291,3819,1429,189,1685,2734,15771,12383,3388,4229,121,12841,902,1907,13206,13066,10429,2245,698,573,1356,693,2194,1510,2161,1762,43347,87,240,174,275,230,289,31981,42200,15771,10577,12136,13137,13448,12615,14201,1860,1,50.83,12,6,Xfinity -- Crowsnest Broadband LLC -- Nittany Media Inc -- Breezeline -- Nmax -- Rural Broadband Cooperative -- Black Bear Fiber -- T-Mobile US -- Upward Broadband LLC -- Verizon -- Windstream Buffalo Valley Inc. -- Brightspeed,0.7033,0,0,1,1
42063,83394,77644,1881,49,699,2,1295,39.6,57170,997,20279,1985,8056,4486,728,4672,5428,32285,23068,9217,6972,160,25196,3013,3916,25541,25381,18740,5590,1712,931,3008,1777,5329,3713,4496,3331,81428,90,357,607,912,95,1437,54397,79600,32285,24617,25246,25832,23266,25910,25155,4037,1,101.06,7,3,Xfinity -- In The Stix Broadband| LLC -- Salsgiver Inc -- DQE Communications LLC -- T-Mobile US -- Verizon -- Windstream Buffalo Valley Inc.,0.801,0,0,1,1
42065,44326,42916,192,22,120,0,436,43.7,56607,764,14807,1391,3514,1392,279,2817,3316,18018,13466,4552,4489,110,14282,1252,2374,14642,14527,12160,2720,886,587,1775,950,2801,1842,2635,2119,43934,8,183,131,70,32,528,31574,41887,18018,12765,12243,14168,14187,14046,15592,2453,1,68.19,5,4,Xfinity -- T-Mobile US -- Zito Media -- Verizon -- Windstream Buffalo Valley Inc.,0.8319,0,0,1,1
42067,23535,22155,278,0,100,0,985,42.7,61915,680,7254,746,1582,602,124,808,1274,8852,6466,2386,2411,73,6938,362,1479,7106,7028,5318,1678,285,149,719,429,1048,661,1492,1053,22578,236,132,155,434,392,400,16493,22171,8852,6320,6502,7325,7172,6786,7731,598,1,60.32,10,6,Xfinity -- SkyPacket -- Mifflin County Wireless -- Black Bear Fiber -- T-Mobile US -- Zito Media -- Verizon -- Upward Broadband LLC -- Susquehanna Broadband -- Brightspeed,0.61430001,0,0,1,1
