County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
54051,30509,28905,211,7,66,91,301,46.4,58129,116,8201,1302,2793,1152,279,1960,2394,12055,9600,2455,2956,0,9620,754,1681,9833,9833,8178,1951,693,454,1540,799,1984,1556,1102,841,30174,15,115,151,54,28,33,22710,29120,12055,8172,7969,8804,9747,10370,9939,1766,0,100.88,6,5,Xfinity -- Optimum -- Citynet LLC -- T-Mobile US -- Verizon -- FRONTIER,0.72439998,0,0,1,1
54053,25488,24561,78,7,101,0,326,44.2,53058,616,6957,830,1919,664,76,1681,2342,10120,8525,1595,2471,0,7792,725,1603,7924,7924,5908,1957,785,476,965,576,1638,1111,1521,1007,25341,0,108,19,20,0,17,18410,24132,10120,5989,6779,7867,8738,9220,8236,1648,1,59.58,6,4,New Era Broadband -- Optimum -- T-Mobile US -- Verizon -- FRONTIER -- JB-Nets  LLC,0.54210001,0,0,1,1
54055,59530,53371,3510,123,160,0,771,43.3,46409,737,12507,3660,5675,2400,295,3597,7272,24471,17118,7353,6470,68,19735,1774,2894,20057,19989,15597,3870,1238,686,3171,2145,5066,3678,3741,3044,58781,11,263,295,180,204,307,42048,56364,24471,16092,17837,19639,20097,20039,19642,5072,1,142.95,9,7,Xfinity -- Point Broadband Fiber Holding LLC -- Segra -- Optimum -- TDS Telecom -- T-Mobile US -- GigaBeam Networks LLC -- Verizon -- FRONTIER,0.83770001,0,0,1,1
54057,26957,25202,656,1,22,29,286,44.6,64728,25,7643,959,2356,1857,98,1581,2050,10532,8533,1999,2676,8,9187,500,837,9249,9241,7365,1123,434,307,1100,876,1318,1002,1204,973,26637,143,63,47,67,106,26,19384,25713,10532,8942,8606,8740,8283,9449,9948,1368,1,82.48,9,7,Xfinity -- Crowsnest Broadband LLC -- Neubeam -- Breezeline -- SkyPacket -- Shentel -- TDS Telecom -- T-Mobile US -- FRONTIER,0.80180001,0,0,1,1
54059,23466,22462,584,0,30,0,64,44.3,38305,466,6281,1131,935,570,79,3038,3641,9093,6597,2496,2466,8,7259,511,1315,7499,7491,6870,1298,1044,775,1917,1473,1265,914,1200,948,23330,0,56,79,1,33,19,16663,22118,9093,6728,6595,7227,7699,6882,7980,2574,1,56.3,7,3,A&ACommunicationsLLC -- Charter Communications Inc -- Shentel -- Optimum -- T-Mobile US -- Coalfields Telephone Company -- FRONTIER,0.78200001,0,0,1,1
54061,105988,93518,3660,44,3583,1,2413,32.2,60893,334,13179,2944,14220,10416,3058,12702,7892,44206,25199,19007,10459,138,39345,2617,2106,39852,39693,34194,2591,4036,3204,3969,3096,6306,5004,4435,3837,99904,161,753,1869,3301,107,1513,65027,101196,44206,31549,33664,36205,35751,38406,40144,4350,0,293.52,16,10,Xfinity -- Pavlov Media -- West Side Telecommunications -- Breezeline -- Charter Communications Inc -- Digital Connections Inc dba Prodigi -- Shentel -- DQE Communications LLC -- Optimum -- TDS Telecom -- T-Mobile US -- Citynet LLC -- Zito Media -- Verizon -- FRONTIER -- Windstream Buffalo Valley Inc.,0.94599998,0,0,1,1
54063,12438,11963,85,0,0,0,244,45.9,52392,155,3725,878,877,375,55,680,948,4596,3753,843,908,13,3568,339,676,3618,3605,2181,896,238,105,444,250,767,584,716,510,12185,10,79,17,147,146,7,8964,11847,4596,0,0,0,0,0,0,550,1,26.42,8,5,OHSBroadband -- Countrymen Communications -- Optimum -- TDS Telecom -- GigaBeam Networks LLC -- T-Mobile US -- Verizon -- FRONTIER,0.35800001,0,0,1,1
54065,17237,16289,27,121,87,0,331,48.6,61021,143,4639,957,1296,845,204,667,1141,7053,5947,1106,1796,62,5413,838,740,5671,5609,4214,1228,293,178,546,362,908,611,885,656,16849,6,166,127,89,40,35,13060,16572,7053,0,0,0,0,0,0,645,1,74.84,7,5,Xfinity -- Shentel -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0.48100001,0,0,1,1
54067,24624,23817,14,15,58,0,243,45.4,48826,355,7267,981,1646,1300,224,1532,2549,9644,7737,1907,2555,57,7830,616,1141,8083,8026,5812,1400,596,394,1240,818,1739,1222,1348,1078,24166,27,67,249,115,0,35,17841,23486,9644,7354,7386,8361,8726,7724,8029,1814,1,38.29,6,4,Shentel -- Optimum -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER,0.53600001,0,0,1,1
54069,42224,38595,1370,46,243,0,540,43.1,55521,221,8621,1073,6073,2615,754,2409,3466,17487,11956,5531,4420,22,14262,919,2284,14627,14605,12340,2482,1176,841,2161,1203,2515,1848,2234,1966,41269,7,88,542,318,103,260,29835,40064,17487,10755,11792,13196,13333,15763,14760,2619,0,401.05,6,5,Xfinity -- MCTV -- Segra -- T-Mobile US -- Verizon -- FRONTIER,0.94709998,0,0,1,1
