County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
15001,202163,63416,1604,974,43804,24431,27543,43.3,74238,678,38040,4270,27870,10917,3259,13251,14911,72468,51778,20690,20295,227,62381,4641,5219,63033,62806,51161,7822,4679,3593,5439,4059,8177,6250,6777,5447,172504,649,3031,13097,12882,1713,14260,145052,191056,72468,52118,51724,53346,60477,63010,67398,10272,0,49.76,6,3,altafiber Extended Territories -- Sandwich Isles Communications -- Charter Communications Inc -- Servpac -- T-Mobile US -- Verizon,0.87769997,0,0,1,1
15003,1010100,195246,25438,2441,426815,101542,103393,38.8,99816,3888,160628,18999,164506,63795,18619,43520,43092,333700,196384,137316,103765,446,300014,16065,17175,303050,302597,264970,22685,12892,9551,13962,9761,24087,18498,27601,24432,777348,7785,29122,122460,73385,2969,111149,706586,949870,333700,261891,268549,269233,280079,310185,307089,39086,0,1690.18,11,4,Xfinity -- altafiber Extended Territories -- Sandwich Isles Communications -- Hunter Communications Inc. -- Charter Communications Inc -- Servpac -- TPx Communications -- NetFortris -- T-Mobile US -- Verizon -- Hawaii Dialogix Telecom LLC,0.98519999,0,0,1,1
15005,50,19,1,9,6,6,6,43.3,87813,1,9,8,10,7,0,3,4,32,0,32,0,0,28,2,2,28,28,15,3,0,0,0,0,8,8,0,0,48,0,0,0,2,0,0,50,50,32,0,0,0,0,0,0,1,1,4.0,1,1,Charter Communications Inc,0.5115,0,1,1,1
15007,73511,22274,386,156,21620,7225,8501,42.3,88869,509,13786,1437,11228,3118,1049,3095,2945,22978,14896,8082,6673,17,21045,644,1272,21224,21207,18125,1496,1081,912,1020,623,2013,1609,1807,1542,60842,218,1276,5822,5353,201,5838,52686,69420,22978,18643,18609,19852,20879,22040,23199,2015,1,118.16,5,3,altafiber Extended Territories -- Sandwich Isles Communications -- Charter Communications Inc -- T-Mobile US -- Verizon,0.96200001,0,0,1,1
15009,164765,52341,1236,630,46725,17593,19580,42.2,95379,661,32023,3627,23629,8147,2612,7406,7714,54728,35758,18970,17869,165,47639,3817,3107,48058,47893,41922,5085,1894,1343,2606,1720,4048,3023,4995,3818,133212,387,2797,15799,12570,1445,13168,118155,155641,54728,44546,45809,44019,45557,48597,50811,7361,0,141.68,5,3,altafiber Extended Territories -- Sandwich Isles Communications -- Charter Communications Inc -- T-Mobile US -- Verizon,0.96460003,0,0,1,1
