County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
55021,58272,53933,976,236,520,0,2254,42.8,79271,426,11404,1968,6969,2216,571,2146,2120,24068,18253,5815,6859,101,20528,1414,2025,20786,20667,15432,2821,791,586,1256,836,2359,1715,2734,2176,56537,24,258,865,588,325,503,41753,55303,24068,18842,19605,19334,20860,20477,22314,3065,1,76.05,12,6,UPN -- Charter Communications Inc -- Bertram Internet -- TDS Telecom -- Marquette Adams Telephone Coop Inc -- Bug Tussel Wireless LLC -- Everstream -- Verizon -- FRONTIER -- UpNetWI -- T-Mobile US -- Brightspeed,0.79229999,0,0,1,1
55023,16123,15133,301,33,26,13,296,47.2,60823,179,4332,508,1485,432,99,846,1054,6544,4885,1659,1437,44,5189,496,815,5309,5257,3980,995,251,169,492,316,1126,824,914,662,15773,20,48,147,135,0,203,11782,15328,6544,0,0,0,0,0,0,530,1,28.33,10,5,Community Digital Wireless -- Vernon Communications -- Brightspeed -- Tech-Com Inc. -- Charter Communications Inc -- MCC_Georgia_LLC -- TDS Telecom -- T-Mobile US -- Verizon -- CenturyLink,0.73259997,0,0,1,1
55025,559891,450875,28235,1287,33227,340,37996,35.5,84297,969,57543,7385,120419,51939,12278,32539,26748,240799,139432,101367,61803,737,220021,11727,8314,221754,220984,198306,10214,10477,8250,11948,9584,21476,16845,23560,20758,506087,1538,5059,20512,26695,8280,8837,370892,530559,240799,190913,196610,200875,210550,227030,234178,29584,0,464.25,24,9,Pavlov Media -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- UpNetWI -- Aureon Communications L.L.C. -- ResTech Services -- Hoyos Consulting LLC -- WIN LLC -- TDS Telecom -- Brightspeed -- US Signal Company -- Charter Communications Inc -- MUFN -- MHTC -- FRONTIER -- AT&T Inc -- City of Madison -- Xfinity -- LiteWire -- MCC_Georgia_LLC -- Bertram Internet -- Fusion -- Everstream,0.96789998,0,0,1,1
55027,89032,81061,2287,253,560,47,4904,42.7,71747,545,23317,2840,8945,2761,528,3092,3393,35615,25144,10471,10210,85,30894,1670,2966,31264,31175,23161,3552,1196,853,2033,1358,3987,2795,4482,3845,86238,131,373,895,1395,1235,279,64480,85049,35615,27524,28406,30062,30210,32247,32018,4985,0,101.95,12,7,Astrea -- Verizon -- Charter Communications Inc -- Bertram Internet -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Ethoplex -- FRONTIER -- AT&T Inc -- UpNetWI -- Brightspeed,0.8646,0,0,1,1
55029,30038,28245,177,290,85,0,1108,53.6,68257,111,5702,666,5399,2054,509,1486,1087,13841,11226,2615,2804,52,11851,1139,799,12016,11964,8323,1478,587,394,900,648,1517,1102,1697,1475,29129,11,73,433,392,291,48,23483,28838,13841,10761,10719,10412,11099,14134,12959,1265,1,61.65,11,7,Nsight Telservices -- Charter Communications Inc -- Bertram Internet -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER -- AT&T Inc -- Door County Broadband  LLC -- Brightspeed,0.70779997,0,0,1,1
55031,44092,40328,555,657,544,0,800,42.6,64682,112,8190,1092,6063,1885,428,1928,2896,18916,13328,5588,4736,97,15830,1594,1395,16121,16024,12428,2120,819,529,1551,951,2775,1939,2394,1856,42785,8,334,532,433,117,388,31727,42078,18916,13184,15980,15117,15880,15471,16657,3501,0,33.76,9,2,Astrea -- Nextera Wireless -- Charter Communications Inc -- Norvado -- Airfiber Inc -- MCC_Georgia_LLC -- Peninsula Fiber Network -- T-Mobile US -- Brightspeed,0.69760001,0,0,1,1
55033,45221,41877,148,98,1717,23,974,35.4,69721,164,8333,812,5172,2108,227,2089,2492,17257,11448,5809,4384,86,14795,1113,1263,15004,14918,10997,1698,784,619,1526,980,1960,1488,1894,1524,43759,11,161,747,543,223,955,27990,43022,17257,13595,13921,14106,13918,15651,15187,2668,1,53.23,13,8,Baldwin_Broadband -- Chippewa Valley Communications Inc. -- Charter Communications Inc -- Bloomer Telephone Company -- NextGen Communications LLC -- Mosaic Technologies -- T-Mobile US -- HiawathaBroadbandCommunicationsInc -- Bug Tussel Wireless LLC -- Verizon -- 24-7 TELCOM INC -- AT&T Inc -- CenturyLink,0.7841,0,0,1,1
55035,105697,94693,1393,309,4342,45,2941,35.5,70127,472,15702,1866,15550,5702,1410,6010,6298,42481,26983,15498,10823,71,37922,1563,2925,38154,38080,31519,3438,1637,1116,2603,2089,4848,3849,5059,4464,101693,41,317,2367,1279,631,1549,67365,100263,42481,34099,35965,35630,37456,39670,41573,8033,0,164.92,13,8,Xfinity -- Astrea -- Tri_County_Telcom_Inc -- Charter Communications Inc -- MCC_Georgia_LLC -- WIN LLC -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- 24-7 TELCOM INC -- AT&T Inc -- Brightspeed,0.89200002,0,0,1,1
55037,4574,4376,20,35,0,0,20,54.1,58049,65,1167,134,609,139,50,179,262,2082,1865,217,364,13,1721,183,165,1763,1750,1303,241,57,31,277,179,254,202,312,253,4532,0,31,9,2,2,1,3607,4399,2082,0,0,0,0,0,0,251,1,9.31,9,3,Brightspeed -- Nsight Telservices -- Charter Communications Inc -- Peninsula Fiber Network -- T-Mobile US -- Everstream -- Bug Tussel Wireless LLC -- Fast AIr Internet| Inc -- CenturyLink,0.74190003,0,0,1,1
55039,104027,94069,1642,195,1644,88,6006,41.9,70368,565,23914,3127,10940,4073,781,3362,5272,42368,29931,12437,10475,149,36530,2192,3497,36956,36807,28059,4252,1383,937,2687,1827,4804,3490,4821,4009,99965,91,405,1184,2382,1359,927,73005,98765,42368,32722,35028,33418,34723,38146,40354,7261,0,144.38,13,7,Astrea -- Verizon -- Charter Communications Inc -- Northern Telephone & Data -- Bertram Internet -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Everstream -- Ethoplex -- FRONTIER -- AT&T Inc -- Brightspeed,0.99690002,0,0,1,1
55041,9239,7333,28,1160,44,0,234,48.7,55552,68,2267,404,850,200,15,660,597,3723,3026,697,832,25,3011,252,435,3076,3043,2068,535,206,143,336,192,582,380,489,394,9155,0,32,32,20,13,59,6785,8729,3723,0,0,0,0,0,0,585,1,9.05,11,5,Astrea -- Brightspeed -- Charter Communications Inc -- Northwoods Connect -- Bertram Internet -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER -- Fast AIr Internet| Inc -- CenturyLink,0.52630001,0,0,1,1
55043,51842,49279,903,57,469,2,1028,36.8,63497,883,9822,1144,4873,2107,413,3200,3479,19863,13839,6024,5367,107,16269,1660,1827,16563,16453,12275,2486,941,654,1504,963,2526,1779,2588,2071,50850,12,187,326,467,257,580,32525,48916,19863,14521,14467,15613,16860,16638,16671,1413,1,45.52,13,6,Comelec Internet Services -- Astrea -- Brightspeed -- Tech-Com Inc. -- Charter Communications Inc -- MCC_Georgia_LLC -- Jo-Carroll Energy Inc. (NFP) -- TDS Telecom -- T-Mobile US -- WIN LLC -- Verizon -- FRONTIER -- CentraCom,0.73790002,0,0,1,1
55045,37066,35233,217,30,101,0,1273,43.0,76080,216,7897,1041,4624,1567,432,1215,1199,15594,11754,3840,4394,132,13154,943,1365,13438,13306,10274,1832,471,293,875,537,1801,1246,1641,1326,36182,7,158,367,352,374,116,26479,35144,15594,10850,11975,12119,12170,12892,14549,1639,1,63.52,15,7,JCWIFI.com -- Comelec Internet Services -- LiteWire -- Hoyos Consulting LLC -- Charter Communications Inc -- MCC_Georgia_LLC -- TDS Telecom -- Everstream -- Bug Tussel Wireless LLC -- T-Mobile US -- Verizon -- FRONTIER -- Rise Broadband -- UpNetWI -- Brightspeed,0.93589997,0,0,1,1
55047,19093,17932,204,41,125,21,1038,45.3,66395,342,4498,581,1965,774,207,1097,1296,8025,6158,1867,2039,72,6499,631,823,6603,6531,4879,1195,283,168,570,317,1085,723,909,687,18573,0,146,198,176,184,323,13502,18044,8025,0,0,0,0,0,0,1215,1,54.33,8,4,Charter Communications Inc -- Northern Telephone & Data -- Bertram Internet -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Marquette Adams Telephone Coop Inc -- Brightspeed,0.88499999,0,0,1,1
55049,23766,22456,198,28,184,0,504,43.5,79226,93,5200,460,3202,998,359,870,1004,9795,7642,2153,2594,28,8336,518,913,8470,8442,5924,1141,443,257,590,313,861,590,1051,850,23287,1,74,262,142,40,99,16888,22489,9795,7515,8245,7875,8465,8633,8950,910,1,31.09,14,6,Comelec Internet Services -- LiteWire -- Charter Communications Inc -- CentraCom -- MCC_Georgia_LLC -- WIN LLC -- TDS Telecom -- MHTC -- Bug Tussel Wireless LLC -- T-Mobile US -- Verizon -- FRONTIER -- UpNetWI -- Brightspeed,0.69510001,0,0,1,1
55051,6136,5828,4,77,23,0,96,56.1,55777,3,1431,199,824,248,79,259,369,2941,2498,443,471,29,2461,203,248,2514,2482,1837,349,107,78,292,172,518,443,399,319,6026,0,27,48,35,18,22,4938,5931,2941,0,0,0,0,0,0,534,1,8.01,5,3,Charter Communications Inc -- Peninsula Fiber Network -- T-Mobile US -- Bug Tussel Wireless LLC -- Brightspeed,0.63160002,0,0,1,1
55053,20958,18068,362,1021,118,12,780,42.2,64630,125,5487,1046,1585,643,74,911,1602,7990,6040,1950,2126,66,6608,399,917,6745,6677,4415,1043,382,284,805,401,1071,761,880,759,20526,10,30,187,205,198,173,14912,19766,7990,5905,6697,6569,6504,6683,6948,1158,1,21.26,7,5,Tri_County_Telcom_Inc -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- Brightspeed,0.91189998,0,0,1,1
55055,85932,78429,994,255,435,25,6431,41.5,77018,676,17065,2365,11621,3673,828,3481,2845,34102,24941,9161,9113,78,29926,1752,2346,30156,30064,23442,2899,1281,658,1666,1070,3563,2709,3671,3065,82730,89,397,970,1746,1130,440,59485,81797,34102,25828,26711,28310,28855,31443,31212,4615,0,152.4,16,7,LiteWire -- Verizon -- Charter Communications Inc -- NetFortris -- MCC_Georgia_LLC -- Bertram Internet -- TDS Telecom -- T-Mobile US -- Everstream -- Bug Tussel Wireless LLC -- Ethoplex -- FRONTIER -- Edge Broadband -- AT&T Inc -- UpNetWI -- Brightspeed,0.83520001,0,0,1,1
