County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
17001,65583,59980,2578,40,487,9,1198,41.3,63767,344,13919,1846,8164,3268,517,3448,4283,27490,19845,7645,7443,57,22716,1647,3070,23060,22986,18159,3647,1473,915,2243,1243,3639,2687,3283,2815,64428,15,324,557,259,104,154,45657,61674,27490,20908,21644,21452,21574,23771,24282,3127,0,77.04,13,8,Xfinity -- Stratus Networks Inc. -- Adams Telsystems Inc. -- Cass Cable TV INC -- MCC_Georgia_LLC -- TDS Telecom -- Nextlink -- T-Mobile US -- Bluebird Network LLC -- Verizon -- FRONTIER -- AT&T Inc -- Illinois Net,0.91439998,0,0,1,1
17003,5261,3340,1748,0,13,16,51,44.9,40365,62,1267,305,222,146,21,339,764,1727,1346,381,352,2,1019,293,413,1041,1039,269,659,147,58,287,107,316,180,245,158,5214,0,6,40,1,12,1,3759,5004,1727,0,0,0,0,0,0,529,1,23.31,4,3,Cable America -- T-Mobile US -- Wisper ISP LLC -- Verizon,0.5711,0,0,1,1
17005,16750,14858,1195,136,77,0,637,40.0,58617,114,3118,614,1404,806,67,1094,1093,6220,4478,1742,1804,23,5086,542,569,5157,5133,3237,965,366,272,557,246,641,458,1068,875,16379,13,35,171,152,50,58,11499,16106,6220,0,0,0,0,0,0,608,1,44.18,12,8,Allpoint NetworX Inc. -- Charter Communications Inc -- Cable America -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- Royell Communications Inc -- FRONTIER -- Bluebird Network LLC -- AT&T Inc -- Wisper ISP LLC,0.65890002,0,0,1,1
17007,53459,42419,1384,144,502,0,12563,39.0,80502,221,9740,1656,5325,2364,561,2539,2611,19024,15968,3056,6388,2,16847,1024,1151,16914,16908,13569,1506,731,444,947,684,2052,1547,2231,1927,47941,15,234,2458,2811,3351,238,35284,50676,19024,16843,16368,16865,16208,17130,17527,1651,0,190.9,15,7,Xfinity -- Sharon Telephone Company -- Bergen Telephone Company -- Stratus Networks Inc. -- Charter Communications Inc -- AirCell -- MCC_Georgia_LLC -- WIN LLC -- TDS Telecom -- T-Mobile US -- Everstream -- Verizon -- FRONTIER -- Rise Broadband -- e-vergent,0.9569,0,0,1,1
17009,6334,4956,1053,32,3,0,439,38.5,64760,78,1453,388,496,127,13,101,364,2066,1463,603,509,0,1639,117,310,1662,1662,1075,383,37,29,272,134,232,166,283,221,6129,15,19,138,33,81,23,4604,6037,2066,0,0,0,0,0,0,154,1,20.7,8,6,Adams Telsystems Inc. -- Cass Cable TV INC -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER -- Illinois Net -- Wisper ISP LLC,0.79049999,0,0,1,1
17011,33203,30017,204,20,305,0,3288,44.0,64165,267,6992,1258,3356,1332,266,1724,2404,13901,10557,3344,3805,15,11508,1104,1274,11716,11701,8441,1740,535,362,1178,696,1892,1456,1813,1517,31944,0,147,544,568,618,186,23667,31554,13901,10789,11115,10936,11074,11683,11852,1245,1,38.36,14,6,Xfinity -- IVNet -- Stratus Networks Inc. -- Surf Internet -- Henry County Telephone Company -- digiMax -- MCC_Georgia_LLC -- IT Works LLC -- Nextlink -- T-Mobile US -- Conxxus -- Verizon -- FRONTIER -- Rise Broadband,0.81809998,0,0,1,1
17013,4472,4255,33,11,1,0,36,48.1,88059,24,1099,87,452,140,23,129,235,1205,1073,132,321,6,994,72,133,1018,1012,657,177,40,29,86,47,95,56,79,55,4447,1,0,20,4,1,10,3272,4267,1205,0,0,0,0,0,0,110,1,17.87,5,4,T-Mobile US -- Verizon -- FRONTIER -- Illinois Net -- Wisper ISP LLC,0.45050001,0,0,1,1
17015,15594,14262,533,41,103,0,720,45.0,61539,238,3430,672,1553,481,52,588,1053,6317,4876,1441,1460,21,5272,422,602,5366,5345,4020,821,279,185,458,359,979,794,758,597,15239,58,31,149,117,29,89,11436,14881,6317,0,0,0,0,0,0,592,1,34.99,12,7,JCWIFI.com -- Stratus Networks Inc. -- MCC_Georgia_LLC -- Jo-Carroll Energy Inc. (NFP) -- TDS Telecom -- WIN LLC -- T-Mobile US -- Nextlink -- Verizon -- FRONTIER -- Rise Broadband -- Brightspeed,0.71859998,0,0,1,1
17017,12955,10644,467,119,98,101,2636,38.8,64826,192,3153,566,1249,366,37,725,852,5004,3861,1143,1353,15,4150,288,551,4211,4196,3178,638,227,164,491,230,635,485,547,443,11287,214,75,361,1018,1091,251,8733,12280,5004,0,0,0,0,0,0,513,1,34.75,9,8,Cass Cable TV INC -- TDS Telecom -- T-Mobile US -- Nextlink -- Verizon -- Rise Broadband -- AT&T Inc -- Illinois Net -- Wisper ISP LLC,0.94880003,0,0,1,1
17019,206525,141142,27268,251,22693,88,13328,30.8,61090,371,22303,4153,24912,18368,3665,23538,12453,82467,44154,38313,19633,164,70981,7300,4022,71595,71420,59477,5052,9428,6941,5310,4222,10431,8218,9480,7826,176473,770,2317,9514,17451,2681,9342,120366,195716,82467,66274,69734,70421,68372,76093,75496,9701,0,207.39,15,8,Xfinity -- Pavlov Media -- Wireless Data Net  LLC -- Benton Ridge Telephone Company -- MCC_Georgia_LLC -- AT&T Inc -- i3 Broadband -- Nextlink -- T-Mobile US -- MF Wireless LLC -- Verizon -- Bluebird Network LLC -- FRONTIER -- Conxxus -- Rise Broadband,0.98509997,0,0,1,1
17021,33893,31947,889,47,232,6,661,42.2,56933,226,9231,1365,2981,831,104,2010,1806,13473,10351,3122,3324,71,10963,1130,1309,11227,11156,7773,1808,875,671,1414,843,1842,1309,1824,1530,33305,5,238,187,158,105,127,24101,31969,13473,10414,11054,11214,9973,10477,12035,1553,1,47.98,12,8,Consolidated Communications -- Verizon -- Benton Ridge Telephone Company -- MCC_Georgia_LLC -- Cable America -- T-Mobile US -- GigFire -- Computer Techniques Inc. -- Royell Communications Inc -- LTD Broadband -- Rise Broadband -- Wisper ISP LLC,0.85900003,0,0,1,1
17023,15467,14875,129,7,28,0,258,41.4,65874,108,3399,398,1790,726,74,364,1007,6447,5204,1243,2113,28,5374,398,647,5479,5451,3146,861,181,119,557,381,837,567,884,663,15361,0,21,43,42,76,10,10749,14577,6447,0,0,0,0,0,0,646,1,31.09,11,6,Consolidated Communications -- Verizon -- Joink -- Benton Ridge Telephone Company -- MCC_Georgia_LLC -- T-Mobile US -- LTD Broadband -- GigFire -- Clarksville Mutual Telephone Company -- Conxxus -- FRONTIER,0.6771,0,0,1,1
17025,13248,12648,61,73,42,0,26,41.8,58028,290,2640,835,890,295,122,863,1185,5477,4203,1274,1466,0,4566,360,551,4576,4576,3564,628,214,152,581,339,829,618,704,582,13097,1,93,35,22,107,33,9254,12521,5477,0,0,0,0,0,0,632,1,28.43,10,7,Verizon -- MCC_Georgia_LLC -- Cable America -- T-Mobile US -- Nextlink -- LTD Broadband -- GigFire -- FRONTIER -- Wabash Communications -- Wisper ISP LLC,0.90140003,0,0,1,1
17027,36998,34000,1101,15,225,0,1220,41.0,78054,641,7401,1289,4352,1560,206,1243,1288,14493,11530,2963,4031,50,12690,508,1245,12788,12738,10051,1531,479,274,807,463,1585,1214,1469,1180,35791,9,367,328,503,326,254,26316,34943,14493,10773,11341,12134,11838,13138,13873,1737,1,78.17,11,8,Charter Communications Inc -- Everstream -- T-Mobile US -- GigFire -- Verizon -- LTD Broadband -- FRONTIER -- Bluebird Network LLC -- AT&T Inc -- Netwitz Internet Services -- Wisper ISP LLC,0.88020003,0,0,1,1
17029,47076,43057,1701,30,501,0,1385,37.4,53732,265,7924,1783,4881,2404,461,3951,4514,20385,12238,8147,4922,64,17171,1948,1202,17347,17281,13859,2132,1529,1136,1925,1489,3216,2317,2988,2552,45766,53,255,663,339,127,222,30496,44818,20385,15594,15670,17778,16720,16153,18520,3076,0,93.54,12,6,Consolidated Communications -- Joink -- Benton Ridge Telephone Company -- MCC_Georgia_LLC -- MF Wireless LLC -- ShawneeLEC -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- Bluebird Network LLC -- FRONTIER,0.94950002,0,0,1,1
17031,5225367,2580789,1189365,31616,402605,2500,1352482,37.5,78304,44629,707294,105888,874091,446799,118884,330406,357500,2066248,1188945,877303,573705,2707,1797300,132355,133886,1818351,1815439,1530723,189368,124376,89628,147458,98281,222232,166982,200137,169749,4040501,35013,51756,583778,514319,401808,268223,3639978,4925474,2066248,1567983,1577679,1652270,1679171,1839763,1885957,335696,0,5572.28,26,6,Single Digits Inc. -- T-Mobile US -- Verizon -- S-Net Communications -- Stratus Networks Inc. -- UPN -- Orange Business Services U.S. Inc. -- TPx Communications -- Allstream Business US LLC -- Xclutel Communications LLC -- Cogent Communication -- e-vergent -- Astound_Broadband -- US Signal Company -- Charter Communications Inc -- Urban Communications Inc -- NetFortris -- AT&T Inc -- Xfinity -- Google Fiber -- MCC_Georgia_LLC -- Fusion -- Zentro -- Everstream -- Peerless Network -- Netrix,0.99760002,0,0,1,1
17033,18729,17245,845,148,66,0,459,42.2,64163,203,2998,888,1669,769,79,801,831,7481,5911,1570,2234,33,6475,327,646,6571,6538,4239,800,480,395,653,448,877,644,743,596,18476,0,56,113,84,80,40,13584,17757,7481,0,0,0,0,0,0,802,1,42.43,13,8,Consolidated Communications -- Joink -- Charter Communications Inc -- Rise Broadband -- Flat Rock Telephone Co op -- MCC_Georgia_LLC -- Nextlink -- Conxxus -- T-Mobile US -- Verizon -- FRONTIER -- Wabash Communications -- Wisper ISP LLC,0.76849997,0,0,1,1
17035,10447,10053,12,0,8,0,175,42.6,71274,71,2517,372,884,375,36,467,533,4142,3360,782,1147,0,3502,269,371,3527,3527,1801,510,121,69,224,120,617,401,459,363,10278,0,17,56,96,102,9,7407,9825,4142,0,0,0,0,0,0,370,1,30.43,12,6,KNR Wireless  LLC. -- Consolidated Communications -- Joink -- Benton Ridge Telephone Company -- MCC_Georgia_LLC -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- Conxxus -- FRONTIER -- Wabash Communications,0.59469998,0,0,1,1
17037,100686,79772,7734,418,2424,25,12356,31.8,68617,620,12591,2317,12450,6161,738,8217,6624,39139,23489,15650,11396,76,35648,1884,1531,35924,35840,29578,2121,2782,2357,3079,2496,4575,3771,4065,3562,93212,163,782,2848,3681,2611,1381,59829,95118,39139,32202,32464,34821,36124,35681,36228,3999,0,159.85,17,7,Xfinity -- Stratus Networks Inc. -- Metronet Holdings -- KWISP -- Charter Communications Inc -- AirCell -- NewarkNet -- DNA Communications -- MCC_Georgia_LLC -- TDS Telecom -- T-Mobile US -- Everstream -- Verizon -- FRONTIER -- Rise Broadband -- Blast Communications| Inc. -- e-vergent,0.93120003,0,0,1,1
