County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
47041,20209,18366,350,61,122,0,1697,42.1,46907,299,4628,1066,2014,721,160,1577,2422,8360,5739,2621,2570,0,6453,804,1103,6520,6520,5153,1546,642,433,1099,531,1417,890,1162,851,18957,26,62,217,947,326,51,14386,18892,8360,0,0,0,0,0,0,1644,1,65.29,8,7,Xfinity -- Ben Lomand Rural Telephone Coop. Inc -- Charter Communications Inc -- SI Wireless -- DeKalb Telephone Cooperative Inc. -- T-Mobile US -- Verizon -- Twin Lakes,0.99650002,0,0,1,1
47043,54563,49230,2155,98,48,0,2301,39.2,68492,606,12531,2280,4656,1969,470,2426,3423,20329,16224,4105,6357,32,16793,1848,1656,17073,17030,11488,3042,655,517,1633,1051,1793,1196,2572,2007,53380,69,273,357,484,307,44,37919,51346,20329,13952,14015,15012,15659,17863,17771,2200,1,110.23,10,10,Xfinity -- Charter Communications Inc -- United Communications Inc -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- Cumblerand Connect LLC -- Meriwether Lewis Connect LLC -- AT&T Inc,0.78820002,0,0,1,1
47045,36818,29118,4889,38,166,12,1382,40.5,53150,446,7206,2551,3266,1422,410,2736,3180,14640,9263,5377,4632,12,12306,840,1482,12455,12443,8456,1924,900,697,2027,1345,1935,1398,1789,1482,35998,0,169,378,273,253,60,25019,34602,14640,11202,11727,11273,12758,12394,11852,3025,1,72.17,12,5,Forked Deer Connect LLC -- Charter Communications Inc -- TEC Bay Springs Division -- ECSIS.NET -- Rural Connect -- Gibson Connect -- Cable America -- Ritter Communications Inc. -- T-Mobile US -- Verizon -- Ardmore Telephone Company -- AT&T Inc,0.99800003,0,0,1,1
47047,42228,28419,11411,133,279,0,1335,46.8,81074,205,8795,1568,5475,1834,410,1345,2696,16416,13392,3024,4448,32,14086,1277,1021,14281,14240,10331,1817,509,348,999,596,2032,1548,1627,1352,40966,14,217,497,534,454,200,31529,40217,16416,10976,12040,12991,12869,14636,15499,1776,0,59.0,10,5,Xfinity -- Rural Connect -- Ritter Communications Inc. -- Aeneas Communications LLC -- MCC_Georgia_LLC -- Fusion -- T-Mobile US -- NetFortris -- Verizon -- AT&T Inc,0.8251,0,0,1,1
47049,18642,17874,60,43,60,12,344,46.3,47884,804,4069,1151,1525,481,139,1005,2667,7607,5885,1722,2143,21,5894,503,1189,6050,6029,5004,1445,328,167,1195,705,1502,1123,1106,874,18343,0,66,129,104,28,6,13453,17615,7607,0,0,0,0,0,0,1417,1,36.87,4,3,MCC_Georgia_LLC -- Twin Lakes -- TDS Telecom -- Verizon,0.99989998,0,0,1,1
47051,42980,38296,2102,88,246,33,1614,42.4,57933,539,9921,2368,3910,1905,360,3078,2787,16789,12759,4030,4620,26,12637,2341,1785,12788,12760,8839,3182,1108,618,1628,870,2124,1290,2538,1819,41543,92,133,422,790,262,176,29560,40867,16789,11520,11998,12650,11470,12795,16030,2104,0,76.7,12,8,Xfinity -- Ben Lomand Rural Telephone Coop. Inc -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- NAEC Fiber -- United Communications Inc -- LightTube -- MCC_Georgia_LLC -- T-Mobile US -- Verizon -- AT&T Inc -- SVEConnect LLC,0.79189998,0,0,1,1
47053,50455,38755,8061,127,136,8,1525,39.8,55455,495,11447,2615,3968,1780,281,2761,4103,19948,13234,6714,6099,36,16508,1256,2148,16850,16810,13034,2913,1377,903,2332,1407,2857,2244,2819,2578,49216,3,204,408,624,451,94,34441,47469,19948,14067,13989,15890,14046,16778,17670,4099,1,83.42,11,5,MILAN CONNECT -- Charter Communications Inc -- TEC Bay Springs Division -- Benton Ridge Telephone Company -- Rural Connect -- AT&T Inc -- Fusion -- T-Mobile US -- Verizon -- Ardmore Telephone Company -- Gibson Connect,0.89819998,0,0,1,1
47055,30317,25589,2772,77,32,0,1001,43.7,56877,331,7436,1866,2632,1067,227,2233,1737,11387,8336,3051,2819,67,9306,876,1138,9568,9501,5919,1752,930,600,1051,726,1343,1016,1805,1425,29696,36,137,272,176,243,38,21382,28625,11387,7678,8991,9058,9811,9793,9877,2016,1,49.43,13,9,Ardmore Telephone Company -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- United Communications Inc -- MCC_Georgia_LLC -- Loretto Telephone Company Inc. -- Fusion -- T-Mobile US -- TDS Telecom -- Verizon -- PES Energize -- Cloud 9 Fiber| Cloud 9 Wireless LLC -- AT&T Inc,0.4646,0,0,1,1
47057,23648,22665,320,41,22,78,862,45.6,47098,667,5852,1345,1377,778,90,1587,2531,9384,7226,2158,2347,76,6810,1113,1385,6980,6904,4908,1866,663,337,1390,651,1787,1135,1117,834,22758,13,185,254,438,276,2,17170,22572,9384,6890,6355,6053,7123,6828,8074,2052,1,83.31,12,8,Xfinity -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Ultranet LLC -- Holston Connect LLC -- MountaiNet Telephone Company -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER -- AT&T Inc -- Trilight,0.86320001,0,0,1,1
47059,70399,65527,1217,150,343,87,2290,44.7,51975,1206,17745,4112,5678,2365,633,4134,6517,27777,20948,6829,7678,137,21027,3006,3607,21438,21301,15894,5192,1559,889,3627,1989,4312,2729,3948,2778,68782,145,221,691,560,515,118,50666,67171,27777,17772,19404,21332,20757,22625,23211,4005,1,112.39,7,4,Xfinity -- Holston Connect LLC -- WireTower.Net| Planet Connect| SevierNet -- T-Mobile US -- Verizon -- AT&T Inc -- Brightspeed,0.88819999,0,0,1,1
