County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
16021,12335,11160,46,255,182,7,661,43.6,58810,373,2422,745,952,388,148,1193,1054,4710,3651,1059,1270,72,4047,271,320,4129,4057,2563,520,319,273,418,339,575,409,595,411,11632,24,167,140,372,92,136,8561,11527,4710,0,0,0,0,0,0,196,1,9.43,7,3,Wired or Wireless Inc. -- Ziply Fiber -- Intermax Networks -- E.L. INTERNET NORTHWEST -- T-Mobile US -- Verizon -- Fatbeam,0.50590003,0,0,1,1
16023,2605,2383,0,1,0,10,143,43.1,37358,35,478,76,232,65,6,153,415,1024,808,216,250,3,872,49,100,876,873,689,136,46,46,155,100,261,230,124,87,2520,0,7,14,64,55,33,1873,2494,1024,0,0,0,0,0,0,108,1,1.99,4,3,Rise Broadband -- ATC Communications -- T-Mobile US -- Verizon,0.7784,0,0,1,1
16025,1133,929,0,0,0,0,168,36.5,63750,7,197,20,136,51,9,12,64,323,246,77,86,0,276,34,13,276,276,160,37,0,0,20,13,50,34,66,55,1112,0,6,5,10,27,0,733,1058,323,0,0,0,0,0,0,16,1,1.26,5,4,Anthem Broadband -- Ziply Fiber -- T-Mobile US -- Verizon -- Fatbeam,0.1742,1,0,1,1
16027,235006,179575,1435,2608,1817,675,60405,34.4,68473,1327,35791,8404,22406,6782,1747,10434,12978,79728,59609,20119,30344,127,72649,3581,3371,73201,73074,55836,4798,2507,1972,4968,3286,9168,7464,9989,9073,212291,153,2893,8456,11213,12414,1697,147654,218760,79728,57773,58699,65528,70252,74646,80516,8671,0,387.3,17,8,ATC Communications -- Anthem Broadband -- White Cloud Communications -- Vickery Internet -- TPx Communications -- Ziply Fiber -- Cable America -- CambridgeTelephoneCompany -- TDS Telecom -- T-Mobile US -- Fusion -- Allstream Business US LLC -- Verizon -- Farmers Mutual Telephone Company Inc. -- Rise Broadband -- Fatbeam -- CenturyLink,0.96399999,0,0,1,1
16029,7058,6480,0,8,5,0,511,37.9,65380,57,1268,274,454,187,21,162,306,2527,1967,560,762,33,2281,83,130,2321,2288,1554,162,112,91,169,143,396,301,341,337,6691,0,10,128,229,131,0,4501,6617,2527,0,0,0,0,0,0,88,1,4.28,7,4,Silver Star Communications -- Direct Communications Rockland -- Last Mile Wireless -- T-Mobile US -- Verizon -- Rise Broadband -- CenturyLink,0.61559999,0,0,1,1
16031,24859,19510,30,226,90,12,6949,33.1,63525,187,3585,714,2163,711,125,1415,1121,8180,5669,2511,3272,17,7021,556,586,7154,7129,5013,820,369,213,670,469,1064,839,966,874,22210,0,246,744,1659,1500,58,14855,22927,8180,6620,6972,7613,6392,7428,7213,651,1,9.54,12,5,ATC Communications -- Anthem Broadband -- Verizon -- FYBERCOM LLC -- White Cloud Communications -- ETS Telco -- Cable America -- T-Mobile US -- Project Mutual Telephone Cooperative Association Inc. -- Rise Broadband -- Fatbeam -- CenturyLink,0.97759998,0,0,1,1
16033,756,474,4,0,0,0,320,37.6,53500,0,124,17,54,21,0,40,29,258,182,76,67,0,218,17,23,221,221,176,28,3,3,13,11,71,63,32,24,500,0,24,50,182,201,4,498,706,258,0,0,0,0,0,0,3,1,1.01,2,2,T-Mobile US -- Mud Lake Telephone Cooperative Assn Inc.,0.41159999,0,0,1,1
16035,8810,8002,19,108,76,2,373,52.3,55885,53,1918,702,872,291,76,345,555,3511,2808,703,619,22,2747,306,436,2796,2767,1733,534,125,84,450,300,587,362,490,411,8583,5,38,71,113,52,51,7082,8493,3511,0,0,0,0,0,0,178,1,4.6,8,5,Ziply Fiber -- First Step Internet LLC -- TDS Telecom -- Inland Cellular LLC -- T-Mobile US -- Airbridge Broadband -- Verizon -- Nez Perce Network Systems,0.5826,0,1,1,1
16037,4344,3901,6,35,1,0,169,55.5,60357,76,720,209,814,136,42,361,136,1808,1408,400,247,28,1570,93,117,1628,1595,1232,117,63,63,255,207,218,133,178,156,4233,0,81,3,27,25,0,3457,4193,1808,0,0,0,0,0,0,79,1,1.33,5,3,ATC Communications -- Midvale Telephone Company -- T-Mobile US -- Rise Broadband -- Custer Telephone Cooperative,0.7112,0,0,1,1
16039,28752,21885,676,464,861,105,5140,32.3,55000,40,4284,972,2806,718,240,1877,1408,10760,6728,4032,3679,15,9603,537,605,9687,9667,7521,974,462,393,700,502,2097,1841,1502,1371,25300,52,830,1132,1438,1315,120,18203,26471,10760,7170,8686,8920,9913,8954,10402,782,1,15.02,10,6,RURAL TELEPHONE COMPANY -- ATC Communications -- White Cloud Communications -- CambridgeTelephoneCompany -- T-Mobile US -- Zito Media -- Verizon -- Rise Broadband -- Fatbeam -- CenturyLink,0.91720003,0,0,1,1
16041,14376,13275,0,67,36,0,999,32.6,61679,3,3654,279,1007,344,79,674,693,4672,3616,1056,1839,60,4331,90,191,4397,4337,2535,250,216,174,418,286,403,395,546,494,13852,0,130,230,164,122,19,8542,13352,4672,0,0,0,0,0,0,161,1,21.17,9,5,Xfinity -- Direct Communications Rockland -- Blue Spring Broadband -- Last Mile Wireless -- T-Mobile US -- Wi-Fiber Inc -- Verizon -- Rise Broadband -- CenturyLink,0.56709999,0,0,1,1
16043,13519,12241,44,183,7,0,1658,39.0,67015,13,2209,520,1526,287,38,514,970,4320,3625,695,1575,30,3928,156,206,3958,3928,2655,341,109,100,241,124,600,494,556,509,12719,0,36,180,584,570,0,9060,12705,4320,0,0,0,0,0,0,218,1,10.87,8,7,Silver Star Communications -- Anthem Broadband -- FYBERCOM LLC -- Blackfoot Communications Inc. -- Cable America -- T-Mobile US -- Verizon -- Rise Broadband,0.77670002,0,0,1,1
16045,19250,16689,22,55,52,0,1731,44.0,65204,54,3693,1021,2476,420,101,583,1621,7196,5429,1767,2168,57,6220,321,598,6342,6285,4607,572,305,207,441,241,938,714,870,762,18035,17,113,406,679,513,266,13550,18257,7196,0,0,0,0,0,0,453,1,33.39,11,7,Anthem Broadband -- Vickery Internet -- Ziply Fiber -- Cable America -- CambridgeTelephoneCompany -- T-Mobile US -- Verizon -- Farmers Mutual Telephone Company Inc. -- Rise Broadband -- Fatbeam -- CenturyLink,0.91890001,0,0,1,1
16047,15520,12127,15,366,47,0,4630,38.3,60938,196,3066,336,1123,370,17,580,1463,5413,3905,1508,1711,17,4207,664,525,4323,4306,3000,925,195,110,431,209,1068,718,558,425,13441,0,162,573,1344,1241,19,10051,14579,5413,0,0,0,0,0,0,373,1,21.15,9,4,Truleap Technologies -- ATC Communications -- Anthem Broadband -- Cable America -- T-Mobile US -- Verizon -- Rise Broadband -- Fatbeam -- CenturyLink,0.815,0,0,1,1
16049,16787,15496,15,524,87,0,616,49.5,54745,116,3834,505,2059,406,104,515,1173,6603,5170,1433,1660,23,5355,616,609,5399,5368,3338,922,265,162,758,416,909,620,1174,1027,16382,0,106,185,114,179,87,12470,15946,6603,0,0,0,0,0,0,326,1,4.36,9,4,Ziply Fiber -- Midvale Telephone Company -- First Step Internet LLC -- T-Mobile US -- Inland Cellular LLC -- Airbridge Broadband -- Verizon -- Nez Perce Network Systems -- CenturyLink,0.3335,0,0,1,1
16051,31383,28033,34,255,74,2,3381,31.7,77491,135,3943,667,3264,1298,131,1095,1696,9623,7925,1698,4188,21,8964,313,325,9018,8997,7010,436,382,298,361,277,1044,887,770,708,29668,60,349,550,756,903,41,18071,28926,9623,7123,7637,8520,8165,9136,9678,403,1,27.82,11,7,Silver Star Communications -- Anthem Broadband -- FYBERCOM LLC -- White Cloud Communications -- Cable America -- T-Mobile US -- CenturyLink -- Verizon -- Rise Broadband -- Mud Lake Telephone Cooperative Assn Inc. -- Direct Communications Rockland,0.86559999,0,0,1,1
16053,24474,17833,7,159,96,24,9271,33.0,67347,352,3598,690,1311,497,101,1334,2237,8092,5910,2182,3602,4,7005,698,385,7020,7016,4786,687,272,176,601,428,918,670,941,748,19898,174,186,745,3471,3361,17,15020,22625,8092,5903,6285,6671,6013,7569,7512,560,1,40.3,10,4,Project Mutual Telephone Cooperative Association Inc. -- Anthem Broadband -- White Cloud Communications -- ETS Telco -- Cable America -- T-Mobile US -- Verizon -- Rise Broadband -- Fatbeam -- CenturyLink,0.95719999,0,0,1,1
16055,173396,155469,507,1604,1256,185,9046,40.7,71949,658,26485,6435,21597,7401,2249,6432,9425,67002,48458,18544,19376,121,59938,3890,3053,60232,60109,47202,4649,2431,2012,3992,2830,7696,6168,8349,7273,168180,237,1155,2289,1535,1085,442,121326,163658,67002,48569,51424,54683,57332,60173,65926,7864,0,135.98,15,6,Xfinity -- Red Spectrum Communications LLC -- ATC Communications -- Real Internet -- Charter Communications Inc -- Wired or Wireless Inc. -- Intermax Networks -- Ziply Fiber -- Allstream Business US LLC -- Optimum -- TDS Telecom -- T-Mobile US -- Verizon -- Wind Wireless -- Fatbeam,0.92140001,0,0,1,1
16057,39872,35749,486,280,809,90,1843,30.3,62258,46,3999,891,6316,2481,588,2483,2268,15929,9545,6384,4007,24,14034,1187,684,14159,14135,10860,1124,1087,846,1127,832,2138,1566,1686,1469,37556,61,501,699,1055,173,444,23242,37925,15929,12255,13274,13277,13701,14327,14623,1575,0,36.68,11,6,Charter Communications Inc -- Wired or Wireless Inc. -- Ziply Fiber -- First Step Internet LLC -- TDS Telecom -- T-Mobile US -- Inland Cellular LLC -- Airbridge Broadband -- Verizon -- RR Cable Company -- Nez Perce Network Systems,0.77920002,0,0,1,1
16059,8043,7455,1,31,13,4,286,53.2,49216,35,1694,193,811,411,84,215,631,3328,2781,547,673,2,2825,203,298,2833,2831,2107,417,229,106,557,397,475,369,435,398,7926,0,31,34,52,30,41,6015,7698,3328,0,0,0,0,0,0,181,1,2.7,6,4,FYBERCOM LLC -- T-Mobile US -- Verizon -- Custer Telephone Cooperative -- Fatbeam -- CenturyLink,0.49779999,0,0,1,1
16061,3630,2986,67,100,35,0,194,49.1,46484,39,601,194,329,115,21,228,409,1566,1149,417,326,9,1191,146,220,1217,1207,794,314,74,48,226,120,300,213,232,180,3513,34,25,41,17,47,70,2619,3442,1566,0,0,0,0,0,0,82,1,7.55,6,2,Ziply Fiber -- First Step Internet LLC -- Airbridge Broadband -- Verizon -- Nez Perce Network Systems -- CenturyLink,0.57819998,0,1,1,1
16063,5203,4058,25,129,20,0,1655,37.3,62250,67,1071,108,217,103,35,311,291,1846,1357,489,740,7,1487,197,155,1507,1500,774,252,106,30,119,65,220,151,270,201,4339,9,21,320,514,501,2,3410,4892,1846,0,0,0,0,0,0,104,1,4.32,7,3,Anthem Broadband -- ETS Telco -- Cable America -- T-Mobile US -- Verizon -- Fatbeam -- CenturyLink,0.72399998,0,0,1,1
16065,52487,46754,487,158,949,65,4382,21.6,53025,37,2521,413,4845,1406,229,7199,6764,11979,4793,7186,4069,13,9540,2215,211,9572,9559,7035,215,416,288,1238,947,2046,1331,1929,1476,50027,30,290,662,1478,257,252,17543,48873,11979,7618,8196,8283,9905,10044,9973,568,0,108.64,10,7,Silver Star Communications -- Anthem Broadband -- FYBERCOM LLC -- Blackfoot Communications Inc. -- Cable America -- T-Mobile US -- CenturyLink -- Verizon -- Rise Broadband -- Direct Communications Rockland,0.97530001,0,0,1,1
