puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2800200,59,501,0,1,1,0,0,0,0,0,0,3481,0,0,3481,0,0,137689
2800200,39,162,0,0,0,0,1521,0,0,0,0,0,1521,0,1521,0,1521,31269
2801700,147,1,0,0,1,1,0,0,21609,0,0,0,0,0,0,0,0,208
2801700,29,96,0,0,0,0,0,0,0,0,0,841,0,0,841,0,0,13237
2800400,177,0,0,0,1,1,0,0,0,0,0,31329,0,0,0,0,0,0
2802002,126,71,0,1,1,1,0,0,0,0,0,15876,0,0,15876,15876,0,11257
2801300,57,501,0,0,0,0,0,0,0,0,0,3249,0,0,3249,0,0,126641
2801101,86,501,0,0,0,0,0,0,7396,0,0,0,0,0,7396,0,0,101104
2800600,59,182,0,0,1,1,0,0,3481,0,0,0,0,0,3481,3481,0,25537
2800700,29,255,0,0,0,0,0,0,841,0,0,0,0,0,841,841,0,46279
2801101,208,108,0,0,1,0,0,0,43264,0,0,0,0,0,43264,43264,0,16260
2800600,126,465,0,0,0,0,0,0,15876,0,0,0,0,0,0,0,0,72128
2801001,117,66,0,0,1,0,0,0,13689,0,0,13689,0,0,0,13689,0,28205
2801500,21,337,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,78173
2801300,50,261,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,44924
2801101,168,254,0,0,0,0,0,0,28224,0,0,0,0,0,28224,0,0,57744
2801300,87,501,0,0,0,0,0,0,0,0,0,7569,0,0,0,0,0,108400
2801300,103,501,0,0,0,0,0,0,0,0,0,10609,0,0,10609,10609,0,159161
2801700,48,33,0,0,0,0,0,0,0,0,0,2304,0,2304,2304,0,0,10423
2800600,50,42,0,1,1,1,0,0,2500,0,0,0,0,0,2500,0,0,10006
2800500,131,118,0,0,0,0,0,0,0,0,0,17161,0,0,17161,17161,0,16260
2800600,33,449,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,70877
2800800,65,167,0,1,1,1,0,0,0,0,0,4225,0,0,4225,4225,0,37002
2802002,52,103,0,0,1,0,0,0,0,0,0,2704,0,0,2704,2704,0,15009
2801700,84,57,0,0,1,0,0,0,0,0,0,7056,0,0,7056,7056,0,17407
2802100,65,317,0,1,1,0,0,0,0,0,0,4225,0,0,4225,0,0,46904
2801700,67,154,0,0,0,0,0,0,0,0,0,4489,0,0,4489,4489,0,28247
2802002,66,501,0,0,0,0,0,0,0,0,0,4356,0,0,4356,0,0,71711
2800300,115,167,0,0,0,0,0,0,13225,0,0,0,0,0,0,0,0,26058
2800100,404,30,0,0,1,0,0,0,163216,0,0,0,0,0,0,0,0,7296
2800900,211,149,0,0,0,0,0,0,44521,0,0,0,0,0,44521,0,0,25745
2801101,105,416,0,0,0,0,0,0,11025,0,0,0,0,0,11025,11025,0,172190
2800200,63,318,0,1,1,0,0,0,0,0,0,3969,0,0,3969,3969,0,56181
2800600,63,501,0,0,0,0,0,0,0,0,0,3969,0,0,3969,0,0,81300
2800900,62,216,0,0,0,0,0,0,0,0,0,3844,0,0,0,0,0,41692
2800200,104,457,0,0,1,0,0,0,0,0,0,10816,0,0,10816,0,0,101104
2800200,34,189,0,0,0,0,0,0,0,0,0,1156,0,1156,0,1156,0,46070
2801400,54,56,0,0,1,0,0,0,0,0,0,0,2916,0,2916,2916,0,7609
2801500,48,98,0,1,1,1,0,0,2304,0,0,0,0,0,2304,0,0,13759
2801500,276,2,0,0,1,1,0,0,76176,0,0,0,0,0,0,0,0,469
2801700,165,449,0,0,0,0,0,0,27225,0,0,0,0,0,0,0,0,70877
2802100,60,109,0,0,0,0,0,0,0,0,0,3600,0,0,3600,0,0,20846
2801900,161,501,0,0,0,0,0,0,0,0,0,25921,0,0,25921,0,0,348340
2800300,15,439,0,1,1,0,0,0,0,0,0,225,0,0,225,225,0,88805
2800100,62,35,0,0,1,1,0,0,3844,0,0,0,0,0,3844,0,0,10590
2800600,17,74,0,0,0,0,0,0,0,0,0,289,0,0,289,0,0,13237
2800800,231,0,0,0,0,0,0,0,53361,0,0,0,0,0,0,0,0,0
2801600,38,95,0,0,0,0,0,0,0,0,0,1444,0,0,1444,0,0,12925
2801400,56,173,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0,25537
2800400,47,84,0,1,1,1,0,0,0,0,0,2209,0,0,0,2209,0,16677
2801600,46,501,0,1,1,0,0,0,2116,0,0,2116,0,2116,2116,0,0,128725
2801300,39,53,1,0,1,0,0,1521,0,0,0,0,0,0,1521,1521,0,22097
2800400,54,501,0,0,0,0,0,0,2916,0,0,0,0,0,2916,0,0,165331
2801101,53,15,1,0,1,1,0,0,2809,0,0,0,0,0,0,2809,0,4711
2801800,235,165,0,0,0,0,0,0,55225,0,0,0,0,0,0,55225,0,32103
2802100,88,412,0,0,0,0,0,0,0,0,0,7744,0,0,7744,7744,0,82343
2802100,21,501,0,0,0,0,441,0,0,0,0,441,0,0,441,441,0,264539
2800800,27,501,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,92766
2800200,28,501,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,88596
2800600,56,85,0,0,0,0,0,0,3136,0,0,0,0,0,3136,0,0,12195
2800100,33,326,0,0,0,0,0,0,0,0,0,1089,0,0,1089,0,0,59933
2800200,85,501,0,0,0,0,0,0,0,0,0,7225,0,0,0,0,0,156347
2800500,123,367,0,0,0,0,0,0,0,0,0,15129,0,0,0,0,0,111527
2800200,49,487,0,0,0,0,0,0,0,0,0,2401,0,0,2401,0,0,111215
2801400,30,218,0,0,1,0,0,0,0,0,0,900,0,0,900,900,0,67542
2801700,66,135,0,0,1,0,0,0,0,0,0,0,4356,0,0,0,4356,46696
2802001,46,501,0,0,0,0,0,0,0,0,0,2116,0,0,2116,0,0,74004
2801001,46,182,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,61392
2801900,280,501,0,0,0,0,78400,0,0,0,0,78400,0,78400,0,0,0,165727
2800400,39,0,0,0,1,0,0,0,1521,0,0,0,0,0,0,1521,0,0
2800500,105,455,0,0,1,0,0,0,0,0,0,11025,0,0,0,0,0,130289
2801001,91,491,0,0,0,0,0,0,0,0,0,8281,0,0,0,0,0,173024
2800600,117,501,0,0,0,0,0,0,0,0,0,13689,0,13689,13689,0,0,172398
2800600,14,304,0,0,0,0,0,0,0,0,0,196,0,0,196,0,0,46904
2800700,57,501,0,0,0,1,0,0,0,0,0,3249,0,0,0,3249,0,82343
2800300,64,465,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,92766
2800400,66,228,0,0,0,0,0,0,0,0,0,4356,0,4356,4356,4356,0,31582
2800400,111,328,0,0,0,0,0,0,0,0,0,12321,0,0,0,0,0,63373
2800600,144,372,0,0,0,0,0,0,20736,0,0,0,0,0,0,0,0,57327
2801800,88,501,0,0,0,0,0,0,0,0,0,7744,0,0,0,7744,0,220970
2800500,110,501,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,126120
2801300,91,204,0,0,0,0,0,0,0,0,0,8281,0,0,8281,0,0,36794
2800500,67,217,0,0,0,0,0,0,0,0,0,4489,0,4489,4489,4489,0,37836
2801101,334,479,0,0,0,0,0,0,0,0,0,111556,0,0,0,0,0,90681
2800600,12,501,0,0,0,0,144,0,0,0,0,0,0,144,0,0,0,229308
