SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000191,501,0,1,1,0,2800200,59,0,0,0,0,0,59,0,0,59,0,0,137689
2022HU0000375,162,0,0,0,0,2800200,39,39,0,0,0,0,0,39,0,39,0,39,31269
2022HU0000514,1,0,0,1,1,2801700,147,0,0,147,0,0,0,0,0,0,0,0,208
2022HU0000568,96,0,0,0,0,2801700,29,0,0,0,0,0,29,0,0,29,0,0,13237
2022HU0000579,0,0,0,1,1,2800400,177,0,0,0,0,0,177,0,0,0,0,0,0
2022HU0000595,71,0,1,1,1,2802002,126,0,0,0,0,0,126,0,0,126,126,0,11257
2022HU0000620,501,0,0,0,0,2801300,57,0,0,0,0,0,57,0,0,57,0,0,126641
2022HU0000709,501,0,0,0,0,2801101,86,0,0,86,0,0,0,0,0,86,0,0,101104
2022HU0000800,182,0,0,1,1,2800600,59,0,0,59,0,0,0,0,0,59,59,0,25537
2022HU0000915,255,0,0,0,0,2800700,29,0,0,29,0,0,0,0,0,29,29,0,46279
2022HU0000918,108,0,0,1,0,2801101,208,0,0,208,0,0,0,0,0,208,208,0,16260
2022HU0000939,465,0,0,0,0,2800600,126,0,0,126,0,0,0,0,0,0,0,0,72128
2022HU0001142,66,0,0,1,0,2801001,117,0,0,117,0,0,117,0,0,0,117,0,28205
2022HU0001156,337,0,0,0,0,2801500,21,0,0,0,0,0,21,0,0,0,0,0,78173
2022HU0001161,261,0,0,0,0,2801300,50,0,0,0,0,0,50,0,0,50,0,0,44924
2022HU0001182,254,0,0,0,0,2801101,168,0,0,168,0,0,0,0,0,168,0,0,57744
2022HU0001234,501,0,0,0,0,2801300,87,0,0,0,0,0,87,0,0,0,0,0,108400
2022HU0001420,501,0,0,0,0,2801300,103,0,0,0,0,0,103,0,0,103,103,0,159161
2022HU0001486,33,0,0,0,0,2801700,48,0,0,0,0,0,48,0,48,48,0,0,10423
2022HU0001595,42,0,1,1,1,2800600,50,0,0,50,0,0,0,0,0,50,0,0,10006
2022HU0001698,118,0,0,0,0,2800500,131,0,0,0,0,0,131,0,0,131,131,0,16260
2022HU0001709,449,0,0,0,0,2800600,33,0,0,0,0,0,33,0,0,0,0,0,70877
2022HU0001874,167,0,1,1,1,2800800,65,0,0,0,0,0,65,0,0,65,65,0,37002
2022HU0002153,103,0,0,1,0,2802002,52,0,0,0,0,0,52,0,0,52,52,0,15009
2022HU0002270,57,0,0,1,0,2801700,84,0,0,0,0,0,84,0,0,84,84,0,17407
2022HU0002499,317,0,1,1,0,2802100,65,0,0,0,0,0,65,0,0,65,0,0,46904
2022HU0002781,154,0,0,0,0,2801700,67,0,0,0,0,0,67,0,0,67,67,0,28247
2022HU0003048,501,0,0,0,0,2802002,66,0,0,0,0,0,66,0,0,66,0,0,71711
2022HU0003128,167,0,0,0,0,2800300,115,0,0,115,0,0,0,0,0,0,0,0,26058
