SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000028,330,0,0,1,0,3300301,104,0,0,0,0,0,104,104,0,0,0,0,114654
2022HU0000815,501,0,0,1,0,3300701,158,0,0,0,0,0,158,0,0,158,0,0,278089
2022HU0000944,63,0,0,1,1,3300601,63,0,0,63,0,0,63,63,0,0,63,0,15218
2022HU0001098,347,0,0,0,0,3300100,28,0,0,0,0,0,28,0,0,28,0,0,68271
2022HU0001903,501,0,0,0,0,3300801,44,0,0,0,0,0,44,0,0,44,0,0,217843
2022HU0002269,403,0,0,0,0,3300603,34,0,0,0,0,0,34,0,0,0,0,0,98498
2022HU0002303,154,0,0,0,0,3300301,66,66,0,0,0,0,66,0,0,0,0,0,54200
2022HU0002369,165,0,0,0,0,3300501,157,0,0,0,0,0,157,0,0,157,0,0,29060
2022HU0002558,501,0,0,0,0,3300701,67,0,0,0,0,0,67,0,0,0,0,0,202000
2022HU0003789,501,0,0,0,0,3300100,23,0,0,0,0,0,23,0,0,23,0,0,103189
2022HU0003825,501,0,0,0,0,3300100,115,0,115,0,0,0,0,0,0,0,0,0,109443
2022HU0003935,501,0,0,0,0,3300100,30,0,0,0,0,0,30,0,0,0,0,0,83906
2022HU0003994,356,0,0,0,0,3300801,126,0,0,0,0,0,126,0,0,126,126,0,63373
2022HU0004056,501,0,0,0,0,3300100,19,0,0,0,0,0,19,0,0,19,0,0,224097
2022HU0004612,501,0,0,0,0,3300301,141,0,0,0,0,0,141,0,141,0,0,0,99436
2022HU0004645,289,0,0,0,0,3300401,15,15,0,0,0,0,15,15,15,0,0,0,135500
2022HU0005167,501,0,0,0,0,3300602,69,0,0,0,0,0,69,0,69,69,0,0,119313
2022HU0005336,218,0,0,0,0,3300301,128,0,0,0,0,0,128,0,0,128,0,0,31780
2022HU0005495,501,0,0,0,0,3300801,15,0,0,0,0,0,15,0,0,0,0,0,634767
2022HU0006051,329,0,0,0,0,3300100,8,0,0,0,0,0,8,0,0,8,0,0,60037
2022HU0006350,425,0,0,0,0,3300100,29,0,0,0,0,0,29,0,0,29,0,0,81509
2022HU0006591,501,0,0,0,0,3300801,123,0,0,0,0,0,123,0,0,123,0,0,204293
2022HU0006607,501,0,0,0,0,3300201,77,0,0,0,0,0,77,0,77,0,0,0,153220
2022HU0006633,501,1,0,1,0,3300701,65,65,0,0,0,0,65,0,0,65,65,0,291274
2022HU0006754,282,0,0,0,0,3300501,40,0,0,0,0,0,40,0,0,40,0,0,65666
2022HU0007847,501,0,0,0,0,3300201,88,0,0,0,0,0,88,0,0,0,0,0,170939
2022HU0008265,501,0,0,0,0,3300401,240,0,0,0,0,0,240,0,0,0,0,0,156347
2022HU0008560,66,0,0,0,0,3300301,89,0,0,0,0,0,89,0,0,0,0,89,10423
2022HU0008784,175,0,0,0,0,3300201,115,0,0,0,0,0,115,0,0,115,0,0,24703
2022HU0009267,501,0,0,0,0,3300201,447,0,0,0,0,0,447,0,0,447,0,0,198039
2022HU0009406,294,0,0,0,0,3300701,90,0,0,0,0,0,90,0,0,90,0,0,51271
2022HU0009590,501,0,0,0,0,3300201,28,0,0,0,0,0,28,0,0,28,0,0,123618
2022HU0009777,195,0,1,1,1,3300603,63,0,0,0,0,0,63,0,0,0,63,0,30123
2022HU0009973,501,0,0,0,0,3300501,27,0,0,0,0,0,27,0,27,0,27,0,123305
2022HU0010151,492,0,0,0,0,3300603,126,0,0,0,0,0,126,0,126,126,0,0,71607
2022HU0010504,328,0,0,0,0,3300501,45,0,0,0,0,0,45,0,0,0,0,0,76089
2022HU0010684,358,0,0,0,0,3300501,91,0,0,0,0,0,91,0,0,91,91,0,51594
2022HU0010861,501,0,0,0,0,3300701,71,0,0,0,0,0,71,0,0,71,0,0,94225
2022HU0011065,501,0,0,0,0,3300801,126,0,0,0,0,0,126,0,0,0,0,0,331507
2022HU0011104,501,0,0,0,0,3300801,83,0,0,0,0,0,83,0,83,0,0,0,356679
2022HU0011125,210,1,1,0,0,3300301,129,0,0,0,0,0,129,0,129,129,129,0,130080
2022HU0011241,100,0,0,0,0,3300201,130,0,0,0,0,0,130,0,0,0,0,0,51490
2022HU0011818,501,0,0,0,0,3300801,68,0,0,0,0,0,68,0,0,68,0,0,332601
2022HU0011942,501,0,0,0,0,3300801,34,0,0,0,0,0,34,0,0,34,0,0,103085
