county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
33001,0,0,0,0,0,0,0,0,0,0,367,0,0,367,0,0,-1970,13
33001,0,0,0,0,0,0,0,0,0,0,3009,0,0,3009,0,0,0,36
33001,0,0,0,0,0,0,6935,0,0,0,0,0,0,6935,0,6935,0,55
33001,0,0,0,1,0,0,0,0,0,0,1903,0,0,0,0,0,0,29
33001,0,0,0,1,0,0,0,0,0,0,5479,0,0,0,0,0,0,49
33001,0,0,0,1,1,0,0,0,0,0,193,0,193,0,193,0,156,9
33001,0,0,0,1,1,0,0,0,0,0,1903,0,0,1903,1903,0,0,29
33001,0,0,0,1,1,0,0,2020,0,0,2020,0,0,0,0,0,120908,30
33001,0,1,0,0,1,0,0,0,0,0,6825,0,0,6825,6825,0,25641,55
33001,2,0,0,0,0,0,0,0,0,0,74,0,0,74,0,0,594,6
33001,7,0,0,1,1,0,0,0,0,0,2080,0,0,2080,2080,0,1147,30
33001,8,0,0,1,0,0,0,0,0,0,2328,0,0,0,0,0,23035,32
33001,8,0,0,1,0,0,0,0,0,0,2796,2796,0,0,0,0,56702,35
33001,10,1,0,1,1,0,0,0,0,0,1572,0,0,0,0,0,2085,26
33001,11,1,0,0,1,0,0,0,0,0,30213,0,0,30213,30213,0,2168,115
33001,14,0,0,0,0,0,0,0,0,0,15438,0,15438,15438,15438,0,1980,82
33001,14,0,0,1,1,0,0,0,0,0,2080,0,0,0,2080,0,2293,30
33001,16,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,2606,13
33001,18,0,1,0,0,0,0,0,0,0,965,0,0,965,965,0,3544,21
33001,24,0,0,0,0,924,0,0,0,0,924,0,0,924,0,0,3440,20
33001,24,0,1,0,0,0,0,0,0,0,17298,0,0,0,17298,0,3752,87
33001,31,0,0,1,0,0,0,0,0,0,26005,0,26005,26005,26005,0,7192,107
33001,34,1,0,1,1,0,0,2657,0,0,0,2657,0,0,0,0,10110,34
33001,37,0,0,0,0,0,0,0,0,0,734,0,0,734,734,0,11048,18
33001,38,0,0,0,0,0,0,0,0,0,2392,0,0,2392,2392,0,6983,32
33001,40,0,0,0,0,0,0,0,0,0,2140,0,0,2140,0,0,5608,31
33001,43,0,0,0,0,0,0,0,0,0,2140,0,0,2140,2140,0,6285,31
33001,47,0,0,1,0,0,0,0,0,0,631,0,0,631,631,0,11361,17
33001,47,1,0,0,0,0,0,0,0,0,2523,0,2523,2523,2523,0,6598,33
