metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,7056,0,0,0,84
99999,0,0,0,0,0,0,0,0,0,0,0,3481,0,0,0,3481,0,59
99999,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,3600,3600,0,60
99999,0,0,0,0,0,0,0,0,0,0,0,5625,0,0,0,0,0,75
99999,0,0,0,0,0,0,0,0,0,0,0,13456,0,13456,0,0,0,116
99999,0,0,0,0,0,0,0,0,0,0,0,17424,0,17424,17424,0,0,132
99999,0,0,0,0,0,0,0,0,0,0,0,18769,0,0,0,18769,0,137
99999,0,0,0,0,0,0,0,0,0,0,144,0,144,144,0,0,0,12
99999,0,0,0,0,0,0,0,0,0,0,625,0,0,625,0,0,0,50
99999,0,0,0,0,0,0,0,0,0,0,729,0,0,729,729,0,0,27
99999,0,0,0,0,0,0,0,0,0,0,961,0,0,961,961,0,0,62
99999,0,0,0,0,0,0,0,0,0,0,1369,0,0,1369,1369,0,0,37
99999,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,1444,0,0,38
99999,0,0,0,0,0,0,0,0,0,0,1764,0,0,1764,0,0,0,42
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,0,0,0,44
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,1936,0,0,88
99999,0,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,0,0,45
99999,0,0,0,0,0,0,0,0,0,0,2401,0,0,2401,0,0,0,49
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,0,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,2601,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2704,0,0,2704,0,0,0,52
99999,0,0,0,0,0,0,0,0,0,0,2704,2704,0,0,2704,2704,36481,52
99999,0,0,0,0,0,0,0,0,0,0,2809,0,0,2809,2809,0,0,53
99999,0,0,0,0,0,0,0,0,0,0,2916,0,0,2916,0,0,0,54
99999,0,0,0,0,0,0,0,0,0,0,3025,0,0,3025,0,0,-2085,55
99999,0,0,0,0,0,0,0,0,0,0,3364,0,0,3364,0,0,0,58
99999,0,0,0,0,0,0,0,0,0,0,3364,0,3364,3364,0,0,0,58
99999,0,0,0,0,0,0,0,0,0,0,3481,0,0,0,0,0,0,59
99999,0,0,0,0,0,0,0,0,0,0,3600,0,0,3600,0,0,0,60
99999,0,0,0,0,0,0,0,0,0,0,3721,0,0,0,0,0,0,61
99999,0,0,0,0,0,0,0,0,0,0,3844,0,0,3844,0,0,-2085,62
99999,0,0,0,0,0,0,0,0,0,0,3969,0,0,0,0,0,0,63
99999,0,0,0,0,0,0,0,0,0,0,3969,0,0,0,3969,0,11778,63
99999,0,0,0,0,0,0,0,0,0,0,4225,0,0,4225,0,0,0,65
99999,0,0,0,0,0,0,0,0,0,0,4489,0,0,4489,4489,0,63,67
99999,0,0,0,0,0,0,0,0,0,0,4624,0,0,0,0,0,0,136
99999,0,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,0,0,69
99999,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,125,70
99999,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,58369,70
99999,0,0,0,0,0,0,0,0,0,0,5329,0,0,5329,5329,0,0,73
99999,0,0,0,0,0,0,0,0,0,0,5476,0,0,0,5476,0,-2189,74
99999,0,0,0,0,0,0,0,0,0,0,5625,0,0,0,0,0,0,75
99999,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,80
99999,0,0,0,0,0,0,0,0,0,0,6400,6400,0,6400,0,0,0,80
99999,0,0,0,0,0,0,0,0,0,0,6889,0,0,6889,0,0,0,83
99999,0,0,0,0,0,0,0,0,0,0,7921,0,0,7921,7921,0,0,89
99999,0,0,0,0,0,0,0,0,0,0,8464,0,0,8464,0,0,0,92
99999,0,0,0,0,0,0,0,0,0,0,8464,0,8464,8464,0,0,0,92
99999,0,0,0,0,0,0,0,0,0,0,8836,0,0,8836,0,0,0,94
99999,0,0,0,0,0,0,0,0,0,0,9025,9025,0,0,0,0,0,95
99999,0,0,0,0,0,0,0,0,0,0,9604,0,0,0,0,0,0,98
99999,0,0,0,0,0,0,0,0,0,0,9801,9801,0,0,0,0,0,99
99999,0,0,0,0,0,0,0,0,0,0,10000,0,0,10000,0,0,0,100
99999,0,0,0,0,0,0,0,0,0,0,10201,0,0,0,0,0,1,101
99999,0,0,0,0,0,0,0,0,0,0,10404,0,0,0,10404,0,0,102
99999,0,0,0,0,0,0,0,0,0,0,10404,0,0,10404,10404,0,0,102
99999,0,0,0,0,0,0,0,0,0,0,10609,0,0,0,0,0,66708,103
99999,0,0,0,0,0,0,0,0,0,0,10816,0,0,10816,0,0,0,104
99999,0,0,0,0,0,0,0,0,0,0,11449,0,0,11449,0,0,0,107
99999,0,0,0,0,0,0,0,0,0,0,11664,0,0,0,0,0,0,108
99999,0,0,0,0,0,0,0,0,0,0,11664,11664,0,0,0,0,34396,108
99999,0,0,0,0,0,0,0,0,0,0,11664,11664,0,11664,0,11664,36898,108
99999,0,0,0,0,0,0,0,0,0,0,12769,0,0,12769,0,0,0,113
99999,0,0,0,0,0,0,0,0,0,0,12996,0,12996,0,0,0,75046,114
99999,0,0,0,0,0,0,0,0,0,0,13456,0,0,13456,0,0,0,116
99999,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,120
99999,0,0,0,0,0,0,0,0,0,0,17161,0,0,0,0,0,0,131
99999,0,0,0,0,0,0,0,0,0,0,18225,0,0,0,0,0,1,135
99999,0,0,0,0,0,0,0,0,0,0,18496,0,0,0,18496,0,0,136
99999,0,0,0,0,0,0,0,0,0,0,20449,0,0,20449,20449,0,0,143
99999,0,0,0,0,0,0,0,0,0,0,24649,0,0,0,0,0,0,157
99999,0,0,0,0,0,0,0,0,0,0,25281,0,25281,0,0,0,0,159
99999,0,0,0,0,0,0,0,0,0,0,26244,0,0,0,0,0,0,162
99999,0,0,0,0,0,0,0,0,0,0,27225,0,27225,0,27225,0,0,165
99999,0,0,0,0,0,0,0,0,0,0,27889,0,0,0,0,0,0,167
99999,0,0,0,0,0,0,0,0,0,0,31684,0,0,0,0,0,35439,178
99999,0,0,0,0,0,0,0,0,0,0,32041,32041,0,0,0,0,0,179
99999,0,0,0,0,0,0,0,0,0,0,33489,0,0,0,0,0,0,183
99999,0,0,0,0,0,0,0,0,0,0,34225,34225,0,0,0,0,0,185
99999,0,0,0,0,0,0,0,0,0,0,41616,41616,0,0,0,0,0,204
99999,0,0,0,0,0,0,0,0,0,0,48841,0,0,0,0,0,0,221
99999,0,0,0,0,0,0,0,0,0,0,62001,62001,0,0,0,0,0,249
99999,0,0,0,0,0,0,0,0,0,0,76176,0,0,0,0,0,104,276
99999,0,0,0,0,0,0,0,0,0,0,87616,0,0,0,0,0,0,296
99999,0,0,0,0,0,0,0,0,0,0,87616,87616,0,0,0,87616,0,296
99999,0,0,0,0,0,0,0,0,0,0,137641,0,0,0,0,0,0,371
99999,0,0,0,0,0,0,0,0,0,48841,0,48841,0,0,0,48841,131613,221
99999,0,0,0,0,0,0,0,0,576,0,576,0,0,576,576,0,12091,24
99999,0,0,0,0,0,0,0,0,3136,0,3136,0,0,0,0,3136,0,56
99999,0,0,0,0,0,0,0,1600,0,0,1600,0,0,0,0,0,0,40
99999,0,0,0,0,0,0,0,1764,0,0,0,0,0,1764,0,0,0,42
99999,0,0,0,0,0,0,0,1849,0,0,0,0,0,1849,0,0,0,43
99999,0,0,0,0,0,0,0,2601,0,0,0,0,0,0,0,0,0,51
99999,0,0,0,0,0,0,0,3025,0,0,0,0,3025,3025,0,0,0,55
99999,0,0,0,0,0,0,0,5329,0,0,5329,0,0,0,0,0,20846,73
99999,0,0,0,0,0,0,0,7569,0,0,0,0,0,7569,0,0,0,87
99999,0,0,0,0,0,0,0,9604,0,0,0,0,0,9604,0,0,115,98
99999,0,0,0,0,0,0,0,11881,0,0,0,0,0,0,0,0,0,109
99999,0,0,0,0,0,0,0,27889,0,0,0,0,0,0,0,0,0,167
99999,0,0,0,0,0,0,0,31329,0,0,0,0,0,0,0,0,0,177
99999,0,0,0,0,0,0,0,59049,0,0,0,0,0,59049,0,0,0,243
99999,0,0,0,0,0,0,0,60516,0,0,0,0,0,0,0,0,-2085,246
99999,0,0,0,0,0,0,0,80656,0,0,0,0,0,0,0,0,0,284
99999,0,0,0,0,0,0,0,232324,0,0,0,0,0,0,232324,0,0,482
99999,0,0,0,0,0,0,0,244036,0,0,0,0,0,0,0,0,73,494
99999,0,0,0,0,0,0,2601,0,0,0,0,0,0,0,0,0,0,51
99999,0,0,0,0,0,0,3600,0,0,0,3600,0,0,0,0,0,313,60
99999,0,0,0,0,0,0,3844,0,0,0,0,0,0,3844,0,3844,0,62
99999,0,0,0,0,0,0,4761,0,0,0,0,0,0,0,0,0,104,69
99999,0,0,0,0,0,0,4900,0,0,0,4900,0,4900,0,0,0,42,70
99999,0,0,0,0,0,0,6241,0,0,0,0,0,0,0,0,0,104231,79
99999,0,0,0,0,0,0,6400,0,0,6400,0,0,0,6400,6400,0,0,80
99999,0,0,0,0,0,0,7396,0,0,0,7396,0,0,7396,0,0,0,86
99999,0,0,0,0,0,0,9025,0,0,0,0,0,0,0,0,0,0,95
99999,0,0,0,0,0,0,9801,0,0,0,0,0,0,0,0,0,0,99
99999,0,0,0,0,0,0,10816,0,0,0,0,0,0,0,0,0,0,104
99999,0,0,0,0,0,0,12996,0,0,0,0,0,0,0,0,0,17719,114
99999,0,0,0,0,0,0,14884,0,0,14884,14884,0,0,14884,0,0,0,122
99999,0,0,0,0,0,0,21609,0,0,0,0,0,0,21609,21609,0,0,147
99999,0,0,0,0,0,0,34225,0,0,0,0,0,0,0,0,0,0,185
99999,0,0,0,0,0,0,149769,149769,0,0,0,0,0,0,0,0,0,387
99999,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,4
99999,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,10
99999,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,10
99999,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,15
