cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0
0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7088,0
0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692,0
0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64623,0
0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88596,0
0401,0,0,0,0,0,0,0,0,0,0,0,2718,0,0,0,2718,0,7
0401,0,0,0,0,0,0,0,0,0,0,0,3399,3399,0,0,0,0,51
0401,0,0,0,0,0,0,0,0,0,0,0,4967,0,0,4967,4967,0,61
0401,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1
0401,0,0,0,0,0,0,0,0,0,0,52,0,0,52,0,0,0,1
0401,0,0,0,0,0,0,0,0,0,0,59,59,0,59,0,0,0,1
0401,0,0,0,0,0,0,0,0,0,0,70,0,0,70,0,0,0,1
0401,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,31269,2
0401,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,66708,2
0401,0,0,0,0,0,0,0,0,0,0,106,0,106,106,0,0,0,2
0401,0,0,0,0,0,0,0,0,0,0,116,0,0,116,0,0,0,2
0401,0,0,0,0,0,0,0,0,0,0,141,0,0,141,0,141,0,2
0401,0,0,0,0,0,0,0,0,0,0,169,169,0,0,0,0,0,2
0401,0,0,0,0,0,0,0,0,0,0,209,0,0,209,0,0,0,2
0401,0,0,0,0,0,0,0,0,0,0,225,0,0,225,0,0,115,2
0401,0,0,0,0,0,0,0,0,0,0,245,0,0,245,0,0,0,10
0401,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,3
0401,0,0,0,0,0,0,0,0,0,0,350,350,0,0,0,0,0,3
0401,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,2606,3
0401,0,0,0,0,0,0,0,0,0,0,504,0,0,504,504,0,-2085,7
0401,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,3
0401,0,0,0,0,0,0,0,0,0,0,681,0,0,681,0,0,0,23
0401,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,1042,4
0401,0,0,0,0,0,0,0,0,0,0,859,0,0,859,859,0,0,9
0401,0,0,0,0,0,0,0,0,0,0,1207,0,0,1207,1207,0,0,34
0401,0,0,0,0,0,0,0,0,0,0,1215,0,0,1215,0,0,0,6
0401,0,0,0,0,0,0,0,0,0,0,1296,0,0,1296,0,0,0,36
0401,0,0,0,0,0,0,0,0,0,0,1461,0,0,1461,0,0,4,6
0401,0,0,0,0,0,0,0,0,0,0,1521,0,0,1521,0,0,0,39
0401,0,0,0,0,0,0,0,0,0,0,1932,0,0,1932,0,0,0,36
0401,0,0,0,0,0,0,0,0,0,0,2829,0,0,0,0,0,35439,33
0401,0,0,0,0,0,0,0,0,0,0,2916,2916,0,2916,0,0,108400,54
0401,0,0,0,0,0,0,0,0,0,0,3465,0,0,3465,0,0,-4169,57
0401,0,0,0,0,0,0,0,0,0,0,3481,0,0,3481,0,0,0,59
0401,0,0,0,0,0,0,0,0,0,0,3608,0,0,0,0,0,0,38
0401,0,0,0,0,0,0,0,0,0,0,3844,0,0,3844,0,0,1,62
0401,0,0,0,0,0,0,0,0,0,0,3844,3844,0,3844,0,0,0,62
0401,0,0,0,0,0,0,0,0,0,0,3969,0,0,0,0,0,0,63
0401,0,0,0,0,0,0,0,0,0,0,4045,0,0,0,0,0,0,20
0401,0,0,0,0,0,0,0,0,0,0,4373,0,0,4373,0,0,0,58
0401,0,0,0,0,0,0,0,0,0,0,4489,0,0,4489,0,0,0,67
0401,0,0,0,0,0,0,0,0,0,0,5100,0,0,5100,0,0,0,69
0401,0,0,0,0,0,0,0,0,0,0,5476,0,0,5476,0,0,0,74
0401,0,0,0,0,0,0,0,0,0,0,6561,0,0,6561,6561,6561,0,81
0401,0,0,0,0,0,0,0,0,0,0,6724,0,0,6724,0,6724,0,82
0401,0,0,0,0,0,0,0,0,0,0,6888,6888,0,6888,0,0,0,80
0401,0,0,0,0,0,0,0,0,0,0,8229,0,8229,8229,0,0,-4169,88
0401,0,0,0,0,0,0,0,0,0,0,8281,0,0,8281,0,0,0,91
0401,0,0,0,0,0,0,0,0,0,0,9216,0,0,9216,0,0,0,96
0401,0,0,0,0,0,0,0,0,0,0,9604,0,0,0,0,0,104,98
0401,0,0,0,0,0,0,0,0,0,0,10188,10188,0,10188,10188,0,0,88
0401,0,0,0,0,0,0,0,0,0,0,10404,0,0,10404,10404,0,0,102
0401,0,0,0,0,0,0,0,0,0,0,11975,0,0,0,0,0,0,34
0401,0,0,0,0,0,0,0,0,0,0,12544,12544,0,12544,0,0,0,112
0401,0,0,0,0,0,0,0,0,0,0,13861,0,0,13861,0,0,0,114
