SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000090,43,0,0,1,1,0401000,25,25,0,0,0,0,0,0,25,0,25,0,12508
2022HU0000091,274,0,0,1,0,0400119,63,0,0,0,0,0,63,63,0,0,0,0,57327
2022HU0000117,501,0,0,0,0,0400131,102,0,102,0,0,0,0,0,0,0,0,0,104304
2022HU0000148,330,0,0,0,0,0400130,42,0,0,0,0,0,42,42,0,0,0,0,99020
2022HU0000215,260,1,0,0,0,0401906,64,0,0,64,0,0,64,0,0,0,0,0,39608
2022HU0000287,314,0,0,1,1,0400119,141,0,0,0,0,0,141,141,0,0,141,141,128204
2022HU0000301,431,0,0,0,0,0400105,58,0,0,0,0,0,58,0,0,0,0,0,84427
2022HU0000325,42,0,0,1,0,0400132,158,0,0,0,0,0,158,158,0,0,0,158,10006
2022HU0000374,418,0,0,0,0,0400121,81,0,0,0,0,0,81,81,0,81,0,81,83385
2022HU0000385,323,0,0,0,0,0400113,114,0,114,0,0,0,0,0,0,0,0,114,93808
2022HU0000428,347,0,0,0,0,0400101,78,0,0,0,0,0,78,0,78,0,0,0,150614
2022HU0000437,497,0,0,0,0,0402502,65,0,0,0,0,0,65,0,0,65,65,0,90170
2022HU0000598,452,0,0,0,0,0401907,373,373,0,0,0,0,373,373,0,0,373,0,129455
2022HU0000806,260,0,0,0,0,0400807,43,0,0,0,0,0,43,0,43,43,0,0,45966
2022HU0000823,250,0,1,1,0,0400134,46,0,0,0,0,0,46,46,46,46,0,46,75151
2022HU0000841,278,0,0,1,0,0401909,63,0,0,0,0,0,63,0,0,63,0,0,41692
2022HU0000869,501,0,0,0,0,0401903,66,0,0,0,0,0,66,0,0,0,0,0,83385
2022HU0000914,64,0,0,0,0,0400807,53,0,0,0,0,0,53,0,0,53,0,0,10110
2022HU0000936,501,0,0,0,0,0400113,103,0,0,0,0,0,103,0,0,0,0,0,234520
2022HU0000953,317,0,0,1,0,0400119,108,0,0,0,0,0,108,108,0,0,0,0,46904
2022HU0000961,501,0,0,0,0,0400103,89,0,0,0,0,0,89,0,0,89,89,0,175421
2022HU0000971,137,0,0,1,0,0400701,35,0,0,0,0,0,35,0,0,35,0,0,26058
2022HU0001039,501,0,0,0,0,0400112,98,0,0,0,0,0,98,0,0,0,0,0,677565
2022HU0001171,291,0,0,0,0,0400601,57,0,0,0,0,0,57,0,0,57,0,0,44507
2022HU0001302,384,0,0,0,0,0400805,86,0,0,0,0,0,86,0,86,86,0,0,52116
2022HU0001345,15,0,0,1,0,0400803,46,0,0,0,0,0,46,0,0,46,46,0,2918
2022HU0001355,501,0,0,0,0,0400121,249,0,0,0,0,0,249,249,249,0,0,0,135500
2022HU0001376,332,0,0,0,0,0402502,91,0,0,0,0,0,91,0,91,91,0,0,59412
2022HU0001485,213,0,0,0,1,0401909,197,0,0,0,0,0,197,197,0,0,0,0,104335
2022HU0001598,406,0,0,0,0,0400111,58,0,0,0,0,0,58,0,0,58,58,0,55659
2022HU0001649,365,0,0,0,0,0400110,451,0,451,0,0,0,451,0,0,0,0,0,86512
2022HU0001696,501,0,0,0,0,0401904,60,0,0,0,0,0,60,0,0,60,0,0,74629
2022HU0001753,501,0,0,0,0,0401905,53,0,0,0,0,0,53,0,53,53,0,0,104231
2022HU0001789,342,0,0,1,0,0400127,114,0,0,0,0,0,114,0,0,114,114,0,61288
2022HU0001796,106,0,0,0,0,0400124,158,0,0,0,0,0,158,158,0,0,0,158,15635
2022HU0001916,321,0,0,0,0,0400135,49,0,0,49,0,0,49,0,49,0,0,0,266310
2022HU0001997,291,0,0,0,0,0400900,84,0,0,0,0,0,84,0,0,84,84,0,52168
2022HU0002000,501,0,0,1,1,0400132,58,0,0,0,0,0,58,0,0,58,0,0,134354
2022HU0002028,380,0,0,1,0,0400123,52,52,0,0,0,0,52,0,0,52,0,0,65666
2022HU0002067,336,0,0,0,0,0400109,209,0,0,0,0,0,209,209,0,0,0,0,50031
2022HU0002085,254,0,0,0,0,0400601,71,0,0,0,0,0,71,0,0,71,71,0,43986
2022HU0002108,189,1,0,0,0,0400602,90,0,0,0,0,0,90,90,0,0,90,0,41692
2022HU0002113,326,0,0,0,0,0400104,131,0,0,0,0,0,131,131,0,0,0,0,80779
2022HU0002217,78,0,0,0,0,0400129,99,0,0,0,0,0,99,0,0,99,99,0,13863
2022HU0002332,195,0,0,0,0,0400117,61,0,0,0,0,0,61,0,0,61,0,0,44507
2022HU0002389,183,0,0,0,0,0400130,46,0,0,0,0,0,46,0,0,46,0,0,25015
2022HU0002420,481,0,0,0,0,0401904,86,0,0,0,0,0,86,0,86,86,86,0,82655
2022HU0002468,378,0,0,0,0,0400119,44,44,0,0,0,0,0,44,0,0,0,0,71919
2022HU0002664,242,0,0,1,0,0400602,78,0,0,0,0,0,78,0,78,78,0,0,76297
2022HU0002703,501,0,0,0,0,0400105,320,0,320,0,0,0,320,0,0,0,0,0,514902
2022HU0002747,501,0,0,0,0,0400101,148,0,148,0,0,0,0,0,0,0,0,0,171981
2022HU0002842,501,0,0,0,0,0401905,83,0,0,0,0,0,83,0,83,0,0,0,219094
2022HU0002881,182,0,0,1,0,0400130,107,0,0,0,0,0,107,0,0,107,0,0,26589
2022HU0003010,501,0,0,0,0,0400106,122,0,0,122,122,0,122,122,122,0,0,0,85470
2022HU0003059,254,0,0,0,0,0400120,33,0,0,0,0,0,33,0,33,33,33,0,45445
2022HU0003061,501,0,0,0,0,0401906,61,0,0,0,0,0,61,0,0,0,0,0,112570
2022HU0003070,501,0,0,0,0,0400134,49,0,0,0,0,0,49,0,0,49,0,0,127683
2022HU0003077,385,0,0,0,0,0401903,88,0,0,0,0,0,88,0,88,88,0,0,119970
2022HU0003133,273,0,0,0,0,0400105,69,0,69,0,69,0,69,69,0,0,0,0,54200
2022HU0003251,501,0,0,0,0,0401902,51,0,0,0,0,0,51,0,51,51,0,0,94329
2022HU0003274,76,0,0,0,0,0400701,75,0,0,0,0,0,75,0,0,75,0,0,10527
2022HU0003313,501,0,0,0,0,0400102,53,0,53,0,0,0,0,0,0,53,0,0,332497
2022HU0003314,501,0,0,0,0,0400106,112,0,0,0,0,0,112,0,0,112,0,0,104231
2022HU0003328,154,0,0,0,0,0400701,319,0,0,0,0,0,319,0,319,0,0,0,52324
2022HU0003345,501,0,0,0,0,0400132,68,0,0,0,0,0,68,0,68,68,0,0,293411
2022HU0003362,468,0,0,0,0,0400701,52,0,0,0,0,0,52,0,52,52,52,0,82655
2022HU0003397,254,0,0,0,0,0400112,81,0,0,0,0,0,81,0,81,81,81,0,34605
2022HU0003403,501,0,0,0,0,0400128,71,0,0,0,0,0,71,0,0,0,0,0,314778
2022HU0003404,437,0,0,0,0,0400135,50,0,0,0,0,0,50,0,0,50,0,0,79841
2022HU0003443,435,0,0,0,0,0400134,120,0,0,0,0,0,120,0,0,0,0,0,127162
2022HU0003451,218,0,0,1,0,0400104,61,0,0,0,0,0,61,0,0,61,0,0,39608
2022HU0003586,501,0,0,0,0,0400119,136,0,136,0,0,0,136,0,0,0,0,0,795283
2022HU0003596,106,0,0,0,0,0400108,49,0,0,0,0,0,49,0,0,0,0,0,16781
2022HU0003680,127,0,0,1,1,0401909,52,0,0,0,0,0,52,0,0,52,52,0,40681
2022HU0003681,318,0,0,0,0,0400114,51,0,0,0,0,0,51,0,0,51,0,0,60871
2022HU0003687,477,0,0,1,0,0400103,66,0,0,0,0,0,66,0,0,0,0,0,162809
2022HU0003815,43,0,1,1,0,0400500,66,66,0,0,0,0,0,0,66,66,66,66,9693
2022HU0003854,323,0,0,0,0,0400126,73,0,0,0,0,0,73,0,0,0,73,0,99030
2022HU0003900,490,0,0,0,0,0400119,66,0,0,0,0,0,66,0,0,0,0,0,93808
2022HU0003934,402,0,0,1,0,0401000,18,18,0,0,0,0,0,0,18,18,0,18,181258
2022HU0003956,6,0,0,0,0,0401000,88,0,0,0,0,0,88,0,0,0,88,0,1042
2022HU0003957,151,1,0,1,0,0400104,296,0,0,296,0,0,0,0,0,296,296,0,20534
2022HU0004002,274,0,0,0,0,0400133,358,0,0,0,0,0,358,358,0,0,0,0,82343
2022HU0004031,501,0,0,0,0,0400110,117,0,0,0,0,0,0,117,0,117,0,0,534914
2022HU0004126,501,0,0,0,0,0400120,154,0,154,0,0,0,0,0,0,0,0,0,129247
2022HU0004164,501,0,0,0,0,0400118,96,0,0,0,0,0,96,96,0,0,0,0,121950
2022HU0004165,501,0,0,0,0,0400807,227,0,0,0,0,0,227,227,0,0,0,227,161423
2022HU0004252,279,0,0,0,0,0400118,171,0,0,0,0,0,171,0,0,0,0,0,42735
2022HU0004277,501,0,0,0,0,0400132,226,0,0,0,0,0,0,226,0,226,0,226,263079
2022HU0004366,198,0,0,0,0,0402503,204,0,204,0,0,204,0,0,0,0,0,0,31269
2022HU0004371,263,0,0,0,0,0400108,55,0,0,0,0,0,55,0,55,55,0,0,45236
2022HU0004423,103,0,0,0,1,0400102,146,0,146,0,0,0,146,0,0,0,0,0,15635
2022HU0004534,424,0,0,0,0,0401902,69,0,0,0,0,0,69,0,0,69,0,0,76401
2022HU0004569,501,0,0,0,0,0400128,86,0,0,0,0,0,86,0,86,86,0,0,120491
2022HU0004653,168,0,0,0,0,0400114,112,0,0,0,0,0,112,0,0,112,0,0,23973
2022HU0004689,265,0,0,0,0,0400109,84,0,0,0,0,0,84,0,0,0,0,0,83385
2022HU0004693,289,0,0,0,0,0400109,64,0,0,0,0,0,64,0,0,64,0,0,42109
2022HU0004696,501,0,0,0,0,0400112,49,0,0,0,0,0,49,0,0,0,0,0,90160
2022HU0004848,350,0,0,0,0,0400134,76,0,0,0,0,0,76,76,0,0,0,0,53158
2022HU0004889,451,0,0,0,0,0402502,135,0,0,0,0,0,135,0,0,135,135,0,77965
2022HU0004929,319,0,0,0,0,0400900,82,0,0,0,0,0,82,0,0,82,82,0,97779
2022HU0004990,501,0,0,0,0,0400121,112,0,0,112,0,0,0,0,0,0,0,0,260578
2022HU0005025,169,0,0,1,1,0401000,18,18,0,0,0,0,0,18,0,0,0,18,67750
2022HU0005123,149,0,0,1,0,0400122,391,0,0,0,0,0,391,391,0,0,0,391,91723
2022HU0005270,449,0,0,0,0,0400103,105,0,0,0,0,0,105,0,0,0,0,0,70877
2022HU0005320,410,0,0,0,0,0400602,214,0,0,0,0,0,214,0,214,214,0,0,58578
2022HU0005398,66,0,0,0,1,0401000,19,19,0,0,0,0,0,0,0,19,0,19,10423
2022HU0005416,491,0,0,0,0,0401901,71,0,0,71,0,0,71,0,0,0,0,0,95371
2022HU0005588,501,0,0,1,1,0401902,31,31,31,0,0,0,31,31,0,0,0,31,277255
2022HU0005619,224,0,0,0,0,0400119,218,0,0,0,0,0,0,218,0,0,0,0,46904
2022HU0005674,74,0,0,1,1,0401000,20,20,0,0,0,0,0,0,0,20,0,20,10527
2022HU0005675,252,0,0,0,0,0401905,54,0,0,0,0,0,54,0,54,54,54,0,76818
2022HU0005780,174,0,0,0,0,0402502,116,0,0,0,0,0,116,0,0,116,0,0,26058
2022HU0005830,501,0,0,0,0,0400105,63,0,0,0,0,0,63,0,0,0,63,0,161558
2022HU0005852,168,0,0,0,0,0400126,55,0,0,0,0,0,55,0,0,0,0,0,32312
2022HU0005876,501,0,0,0,0,0400805,118,0,0,0,0,0,118,118,118,118,118,0,97769
2022HU0005934,32,0,0,0,0,0400131,49,0,0,0,0,0,49,0,0,49,0,0,4482
2022HU0005947,31,0,0,0,0,0400104,32,0,0,0,0,0,32,0,32,32,0,0,4201
2022HU0005948,501,0,0,1,0,0400108,50,0,0,0,0,0,50,50,0,50,50,0,122993
2022HU0006050,501,0,0,0,0,0401905,57,0,0,0,0,0,57,0,57,0,0,0,275170
2022HU0006066,501,0,0,0,0,0401905,163,0,0,0,0,0,163,0,163,163,163,0,99124
2022HU0006166,501,0,0,0,0,0402502,91,0,0,0,0,0,91,0,0,91,0,0,88753
2022HU0006179,200,0,0,1,0,0401101,399,0,0,0,0,0,0,399,0,0,0,0,31269
2022HU0006214,501,0,0,0,0,0400133,79,0,0,79,0,0,0,0,79,79,0,0,234520
2022HU0006241,76,1,0,1,0,0400112,78,0,0,0,0,0,78,0,0,0,0,0,26735
2022HU0006326,437,0,0,0,0,0400108,193,0,0,0,0,0,193,193,0,0,0,0,67750
2022HU0006376,489,0,0,0,0,0401905,54,0,0,0,0,0,54,0,54,54,0,0,89128
2022HU0006431,453,0,0,0,0,0400131,116,0,0,0,0,0,116,0,0,0,0,0,130289
2022HU0006443,501,0,0,0,0,0400126,43,0,0,0,0,0,43,0,0,43,0,0,687925
